,key,Bulk 1,Bulk 2,Bulk 3,Bulk 4,Bulk 5,Bulk 6,Bulk 7,Bulk 8,Bulk 9,Bulk 10,Bulk 11,Bulk 12,Bulk 13,Bulk 14,Bulk 15
1820,1882,,,,82.0,,,,,,,,363.0,,119.0,204.0
1821,1883,,,,119.0,,,,,,,,255.0,,100.0,205.0
1822,1884,,,,107.0,,,,,,,,257.0,,100.0,204.0
1823,1885,27.0,,70.0,167.0,,,,,,,,306.0,,100.0,202.0
1824,1886,27.0,,79.0,198.0,,,,,,,,462.0,,200.0,202.0
1825,1887,27.0,,102.0,117.0,,,,,,,,460.0,,200.0,202.0
1826,1888,,,107.0,55.0,,,,,,,,257.0,,99.0,203.0
1827,1889,,,,89.0,,,,,,79.0,,207.0,,99.0,205.0
1828,1890,,,,,,78.0,,,,,,453.0,,234.0,206.0
1829,1891,,,63.0,128.0,,,,,,,,431.0,,199.0,208.0
1830,1892,,,,76.0,,,,,,,,205.0,,202.0,104.0
1831,1893,,,64.0,,,,,,,,,205.0,,99.0,104.0
1832,1894,,,104.0,,,,,,,,,207.0,,99.0,104.0
1833,1895,37.0,,145.0,,,,,,,,,410.0,,200.0,207.0
1834,1896,41.0,,51.0,105.0,,,,,,,,510.0,,200.0,210.0
1835,1897,,,89.0,91.0,,,,,,,,204.0,,98.0,100.0
1836,1898,,,,,,72.0,,,,,21.0,,,248.0,
1837,1899,,,,,,73.0,,,,,,411.0,,198.0,203.0
1838,1900,,,,,,,,,,,,154.0,,188.0,101.0
1839,1901,,,,,,59.0,,,,,,,,191.0,
1840,1902,,,,136.0,,,,,,,,410.0,,196.0,203.0
1841,1903,,,,125.0,,,,,,,,411.0,,248.0,204.0
1842,1904,,,,147.0,,,,,,,,203.0,,100.0,105.0
1843,1905,,,,67.0,,,,,,,,204.0,,99.0,104.0
1844,1906,,,,89.0,,,,,,,,204.0,,99.0,205.0
1845,1907,,,,63.0,,,,,,,,,,,
1846,1908,,,81.0,88.0,,,,,,,,414.0,,200.0,204.0
1847,1909,,,31.0,,,,,,,59.0,,,,,
1848,1910,,,,,,,,,,99.0,,205.0,,99.0,205.0
1849,1912,,,,139.0,,,,,,,,206.0,,99.0,207.0
1850,1913,,,,116.0,,,,,,,,191.0,,131.0,207.0
1851,1914,,,,58.0,,,,,,,,,,,
1852,1915,,,59.0,,,,,,,,,,,216.0,
1853,1916,,,27.0,,,,,,,,,,,204.0,
1854,1917,,,76.0,,,,,,,,,116.0,,182.0,105.0
1855,1918,,,175.0,,,,,,,,,361.0,,119.0,224.0
1856,1919,,,,,,236.0,,,,,62.0,158.0,,198.0,105.0
1857,1920,,,,,,94.0,,,,,,,,299.0,
1858,1921,,,59.0,,,65.0,,,,,,564.0,,229.0,208.0
1859,1922,,,126.0,,,,,,,,,207.0,,145.0,104.0
1860,1923,,,379.0,,,230.0,,,,,,136.0,,327.0,104.0
1861,1924,,,190.0,,,89.0,,,,,,207.0,,148.0,104.0
1862,1925,,,445.0,,,204.0,,,,,,205.0,,348.0,104.0
1863,1926,,,100.0,,,118.0,,,,,100.0,217.0,,309.0,104.0
1864,1927,,,304.0,,,261.0,,,,,,206.0,,99.0,104.0
1865,1928,,,102.0,,,105.0,,,,,68.0,,,,
1866,1929,,,100.0,,,78.0,,,,,,,,48.0,
1867,1930,,,249.0,,,107.0,,,,,,205.0,,100.0,103.0
1868,1931,,,201.0,,,177.0,,,,,152.0,,,149.0,
1869,1932,,,81.0,,,155.0,,,,,,207.0,,101.0,105.0
1870,1933,,,,,,285.0,,,,,42.0,,,203.0,
1871,1934,,,,71.0,,,,,,,,,,,
1872,1935,,,,124.0,,,,,,,,205.0,,120.0,204.0
1873,1936,,,,,,79.0,,,,,20.0,107.0,,169.0,125.0
1874,1937,,,,82.0,,,,,,,,,,,
1875,1938,,,,,,101.0,,,,,205.0,167.0,,145.0,154.0
1876,1939,,,,,,126.0,,,,,,228.0,,122.0,206.0
1877,1940,,,,,,72.0,,,,,,260.0,,122.0,156.0
1878,1941,,,,,,,,,,,64.0,143.0,,256.0,104.0
1879,1942,,,122.0,,,,,,,,,360.0,,160.0,212.0
1880,1943,,,,,,60.0,,,,,,412.0,,266.0,212.0
1881,1944,,,,,,55.0,,,,,25.0,309.0,,286.0,212.0
1882,1945,,,,,,,252.0,,,,,,,,
1883,1946,,,,,,,47.0,,,,,,,,
1884,1947,,,,,,92.0,,,,,,,,,
1885,1948,,,,,,,92.0,,,,,,,,
1886,1949,,,,,,47.0,,,,,50.0,206.0,,200.0,
1887,1950,,,140.0,,,,,,,,,409.0,,278.0,107.0
1888,1951,,,,,,,,,,,,,,149.0,
1889,1952,,,79.0,44.0,,,,,,,,184.0,,130.0,124.0
1890,1953,,,105.0,,,,,,,,,282.0,,165.0,194.0
1891,1954,,,166.0,,,,,,,,,204.0,,128.0,157.0
1892,1955,,,139.0,,,,,,,,,104.0,,129.0,75.0
1893,1956,,,100.0,,,,,,,,,156.0,,187.0,
1894,1957,,,81.0,,,,,,,,,,,197.0,
1895,1958,,,31.0,,,175.0,,,,,,310.0,,180.0,202.0
1896,1960,,,,164.0,,,,,,,,207.0,,106.0,106.0
1897,1961,,,,,,,,,,104.0,,205.0,,182.0,107.0
1898,1962,,,,21.0,,,,,,91.0,,,,,
1899,1963,,,118.0,,,407.0,,,,,,,,217.0,
1900,1964,,,,,,,,,,,178.0,,,249.0,106.0
1901,1965,,,,,,,,,,,156.0,413.0,,246.0,213.0
1902,1966,,,,,,,,,,,97.0,407.0,,248.0,211.0
1903,1967,,,102.0,,,,,,,,154.0,,,149.0,
1904,1968,,,79.0,,,,,,,,,,,248.0,211.0
1905,1969,,,259.0,,,67.0,,,,,,,,,
1906,1970,,,150.0,,,,,,,,,,,,
1907,1971,,,132.0,,,56.0,,,,,,,,,
1908,1972,,,182.0,,,98.0,,,,,,,,,
1909,1973,,,310.0,,,93.0,,,,,,,,129.0,
1910,1975,,,,176.0,,,,,111.0,,,126.0,,178.0,87.0
1911,1976,,,,108.0,,,,,108.0,,,,,129.0,
1912,1977,,,,,,,,,,,,204.0,,88.0,
1913,1978,,,,,,,,,,,,178.0,,88.0,
1914,1980,,,57.0,,,,,,,,,155.0,,129.0,107.0
1915,1981,,,139.0,,,,,,,,,157.0,,140.0,107.0
1916,1982,,,,,,57.0,,,,,16.0,,,216.0,
1917,1983,,,,127.0,,,,,,,,420.0,,192.0,207.0
1918,1984,,,,154.0,,,,,,,,208.0,,109.0,207.0
1919,1985,,,,99.0,,,,,,,,206.0,,100.0,207.0
1920,1986,,,,123.0,,,,,,,,,,,
1921,1987,,,,92.0,,,,,,,,,,,
1922,1988,,,,90.0,,,,,,,,,,,
1923,1989,,,,189.0,,,,,,,,462.0,,197.0,106.0
1924,1990,,,,136.0,,,,,,,,,,,
1925,1991,,,,108.0,,,,,,,,,,,
1926,1992,54.0,,,99.0,,,,,,,,511.0,,197.0,
1927,1993,,,,88.0,,,,,,,,509.0,,198.0,106.0
1928,1994,,,,,,117.0,,,,,14.0,,,149.0,
1929,1995,,,264.0,,,,,,,,,,,,
1930,1996,,,107.0,,,,,,,,,,,,
1931,1997,,,184.0,,,,,,,,,153.0,,129.0,105.0
1932,1998,,,38.0,,,,,,,,,155.0,,129.0,107.0
1933,1999,54.0,,,,,,,,,,,853.0,,366.0,290.0
1934,2000,27.0,,,,,,,,,,,414.0,,239.0,147.0
1935,2001,,,,,,,,,,,,570.0,,289.0,295.0
1936,2002,,,61.0,,,,,,,,,302.0,,208.0,203.0
1937,2003,,,,,,78.0,,,,,,155.0,,129.0,106.0
1938,2004,,,,112.0,,,,,,,,222.0,,120.0,216.0
1939,2005,,,,130.0,,,,,,,,377.0,,110.0,227.0
1940,2006,,,,150.0,,,,,,,,225.0,,115.0,225.0
1941,2007,,,,116.0,,,,,,,,225.0,,108.0,206.0
1942,2008,,,,105.0,,,,,,,,226.0,,114.0,225.0
1943,2011,,,,139.0,,,,,,,,316.0,,150.0,126.0
1944,2012,,,,138.0,,,,,,,,208.0,,139.0,105.0
1945,2013,,,,106.0,,,,,,,,363.0,,243.0,209.0
1946,2014,,,,90.0,,,,,,,,415.0,,199.0,209.0
1947,2015,,,,134.0,,,,,,,,414.0,,218.0,209.0
1948,2016,,,,176.0,,,,,,,,412.0,,249.0,210.0
1949,2017,,,,121.0,,,,,,,,411.0,,199.0,208.0
1950,2018,,,,167.0,,,,,,,,228.0,,119.0,104.0
1951,2019,,,,41.0,,,,,,111.0,,456.0,,220.0,210.0
1952,2020,,,,,,96.0,,,,,151.0,412.0,,356.0,210.0
1953,2021,,,,,,87.0,,,,,18.0,106.0,,290.0,106.0
1954,2022,,,19.0,,,76.0,,,,,,206.0,,253.0,206.0
1955,2023,,,,,,111.0,,,,,18.0,,,252.0,
1956,2024,,,,,,146.0,,,,,,53.0,,254.0,55.0
1957,2025,,,,,,167.0,,,,,68.0,,,251.0,
1958,2026,,,,,,106.0,,,,,74.0,,,249.0,
1959,2027,,,82.0,,,59.0,,,,,114.0,,,249.0,
1960,2028,,,54.0,,,81.0,,,,,89.0,,,252.0,
1961,2029,,,25.0,,,131.0,,,,,67.0,517.0,,351.0,105.0
1962,2030,,,60.0,,,,,,,,,,,249.0,
1963,2032,,,,,,138.0,,,,,72.0,,,199.0,
1964,2033,,,,,,94.0,,,,,,519.0,,101.0,225.0
1965,2034,,,,,,105.0,,,,,,343.0,,157.0,228.0
1966,2035,,,,,,140.0,,,,,,391.0,,110.0,226.0
1967,2036,,,,,,95.0,,,,,,399.0,,100.0,232.0
1968,2037,,,,,,124.0,,,,,17.0,239.0,,103.0,226.0
1969,2038,,,,,,79.0,,,,,,156.0,,110.0,206.0
1970,2039,,,,,,84.0,,,,,,162.0,,107.0,206.0
1971,2040,,,,,,127.0,,,,,,156.0,,112.0,155.0
1972,2041,,,,,,157.0,,,,,17.0,264.0,,112.0,223.0
1973,2042,,,,,,108.0,,,,,22.0,174.0,,104.0,226.0
1974,2044,,,,,,108.0,,,,,,157.0,,148.0,105.0
1975,2045,,,,,,,,,,,,157.0,,129.0,124.0
1976,2046,,,80.0,242.0,,,,,,,,620.0,,292.0,209.0
1977,2047,,,66.0,88.0,,,,,,,,434.0,,201.0,210.0
1978,2048,,,,116.0,,,,,,,,206.0,,99.0,103.0
1979,2049,,,,181.0,,,,,,,,205.0,,101.0,103.0
1980,2050,,,,142.0,,,,,,,,,,,
1981,2051,,,,120.0,,,,,,,,208.0,,104.0,105.0
1982,2052,,,,84.0,,,,,,,,207.0,,100.0,103.0
1983,2053,,,,86.0,,,,,,,,,,,
1984,2054,,,,,,,,,,,,258.0,,101.0,104.0
1985,2055,,,123.0,,,,,,,,,,,,
1986,2057,,,19.0,,,,,,,,,410.0,,,103.0
1987,2058,,,23.0,,,,,,,,,,,,
1988,2059,,,85.0,,,,,,,,,516.0,,205.0,106.0
1989,2060,,,,,,,,,,,,,,101.0,
1990,2061,,,,104.0,180.0,17.0,,,,,,,,151.0,
1991,2062,,,,127.0,293.0,,,,,,,,,153.0,
1992,2063,,,,74.0,242.0,,,,,,,,,100.0,
1993,2064,,,,106.0,182.0,,,,,,,201.0,,102.0,205.0
1994,2065,,,,109.0,121.0,,,,,,,257.0,,102.0,155.0
1995,2066,,,,96.0,256.0,,,,,,,256.0,,102.0,107.0
1996,2067,,,,65.0,197.0,,,,,,,255.0,,101.0,105.0
1997,2068,,,109.0,,,,,,,,,511.0,,182.0,104.0
1998,2069,,,131.0,,,,,,,,19.0,257.0,,152.0,105.0
1999,2070,,,119.0,,,,,,,,,205.0,,99.0,104.0
2000,2071,,,,,,,,,,,,,,149.0,
2001,2072,,,,,,,,,,,,313.0,,252.0,160.0
2002,2073,,,,,,,,,,,,412.0,,231.0,210.0
2003,2074,,,150.0,,,,,,,,,433.0,,301.0,207.0
2004,2075,,,,,,,,,,,,412.0,,260.0,204.0
2005,2076,,,70.0,,,,,,,,,434.0,,228.0,207.0
2006,2077,,,118.0,,,,,,,,,206.0,,100.0,104.0
2007,2078,,,36.0,,,,,,,,,457.0,,94.0,205.0
2008,2079,,,,,,,,,,,,204.0,,99.0,69.0
2009,2080,,,,,,,,,,,,511.0,,246.0,
2010,2081,,,109.0,,,,,,,,,226.0,,119.0,
2011,2082,,,98.0,,,,,,,,,434.0,,227.0,
2012,2083,,,106.0,,,,,,,,,440.0,,217.0,
2013,2084,,,,,,83.0,,,,,,369.0,,316.0,
2014,2085,,,,177.0,,,,,,,,,,,
2015,2086,,,,134.0,,,,,,,,,,,
2016,2087,,,,84.0,,,,,,,,207.0,,100.0,
2017,2088,,,,149.0,,,,,,,,206.0,,98.0,
2018,2089,,,,148.0,,,,,,,,,,,
2019,2090,,,,86.0,,,,,,,,,,,
2020,2091,,,,126.0,,,,,,,,416.0,,199.0,
2021,2092,,,324.0,,,,,,,,,463.0,,199.0,
2022,2093,,,,151.0,,,,,,,,255.0,,97.0,
2023,2094,,,,,,,,,,,,155.0,,139.0,106.0
2024,2095,,,,,,47.0,,,,,17.0,252.0,,194.0,183.0
2025,2096,,,84.0,,,66.0,,,,,,313.0,,239.0,218.0
2026,2097,44.0,,21.0,,,,,,,,,586.0,,307.0,235.0
2027,2098,,,,,,81.0,,,,,,283.0,,197.0,204.0
2028,2099,,,,,,58.0,,,,,16.0,185.0,,208.0,127.0
2029,2100,,,,,,88.0,,,,,,187.0,,199.0,128.0
2030,2101,,,,,,51.0,,,,,,185.0,,218.0,128.0
2031,2102,,,,,,108.0,,,,,,207.0,,140.0,158.0
2032,2104,31.0,242.0,,89.0,142.0,,772.0,,,,,,,,
2033,2105,38.0,248.0,,101.0,148.0,,576.0,,,,,,,,
2034,2106,43.0,249.0,,83.0,103.0,,306.0,,,,,,,,
2035,2107,30.0,282.0,,113.0,146.0,,392.0,,,,,,,,
2036,2108,63.0,242.0,,98.0,94.0,,507.0,,,,,,,,
2037,2109,34.0,258.0,,99.0,132.0,,553.0,,,,,,,,
2038,2110,39.0,270.0,,94.0,122.0,,405.0,,,,,,,,
2039,2111,,,,,,,,,,,,567.0,,198.0,215.0
2040,2112,,,,,,25.0,,,,,,,,,
2041,2113,,,,,,,,,,,,,,176.0,108.0
2042,2114,,,70.0,,,,,,,,,186.0,,141.0,137.0
2043,2115,,,,,,86.0,,,,,,,,197.0,
2044,2116,,,,,,137.0,,,,,,,,198.0,
2045,2117,,,,,,,,,,,,156.0,,140.0,106.0
2046,2118,,,,,,44.0,,,,,88.0,135.0,,138.0,65.0
2047,2119,,,,,,108.0,,,,,,116.0,,138.0,54.0
2048,2120,,,31.0,,,,,,,,,155.0,,138.0,107.0
2049,2121,,,,,,181.0,,,,,,,,139.0,
2050,2122,,,36.0,,,96.0,,,,,17.0,,,136.0,
2051,2123,,,,,,,,,,118.0,,309.0,,208.0,190.0
2052,2124,,,,,,,,,,154.0,,186.0,,137.0,126.0
2053,2125,,,39.0,,,,,,,115.0,,291.0,,138.0,107.0
2054,2126,,,58.0,,,,,,,108.0,,174.0,,125.0,156.0
2055,2127,,,,,,,,,,159.0,,155.0,,113.0,157.0
2056,2128,,,19.0,64.0,,,,,,105.0,,255.0,,103.0,226.0
2057,2129,,,67.0,,,,,,,124.0,,181.0,,108.0,169.0
2058,2130,,,64.0,,,,,,,117.0,,364.0,,109.0,226.0
2059,2131,19.0,,,,,,,,,117.0,,375.0,,102.0,227.0
2060,2132,,,,,,,,,,,,511.0,,98.0,226.0
2061,2133,,,81.0,,,,,,,,,255.0,,109.0,224.0
2062,2134,,,248.0,,,,,,,,,280.0,,113.0,228.0
2063,2135,,,56.0,,,,,,,,,206.0,,119.0,204.0
2064,2136,,,,,,,,,,,,273.0,,93.0,
2065,2137,,,111.0,19.0,,,,,,,,411.0,,185.0,213.0
2066,2138,,,,109.0,,,,,,,,,,,
2067,2139,,,94.0,,,,,,,,,412.0,,176.0,211.0
2068,2140,,,127.0,,,,,,,,,205.0,,149.0,106.0
2069,2141,,,,,,155.0,,,,,,208.0,,148.0,104.0
2070,2142,,,,,,,,,,,,54.0,,,
2071,2143,,,,,,,,,,,,204.0,,97.0,107.0
2072,2144,,,,,,,,,,,,,,145.0,
2073,2145,,,,,,,,,,,,463.0,,197.0,210.0
2074,2146,,,,,,62.0,,,,,,205.0,,176.0,219.0
2075,2147,,,,,,55.0,,,,,19.0,159.0,153.0,,108.0
2076,2148,,,,,,28.0,,,,,,109.0,,131.0,56.0
2077,2149,,,,,,97.0,,,,,,514.0,,278.0,105.0
2078,2150,,,25.0,,,51.0,,,,,,330.0,,200.0,170.0
2079,2151,,,,,,,,,,126.0,,418.0,,213.0,337.0
2080,2152,,,,193.0,,,,,,,,290.0,,198.0,161.0
2081,2153,,,,114.0,,,,,,,,314.0,,190.0,169.0
2082,2154,,,,21.0,,,,,,90.0,,311.0,,202.0,161.0
2083,2155,,,62.0,79.0,,,,,,75.0,,363.0,,193.0,211.0
2084,2156,,,,,,,,,,101.0,,206.0,,131.0,104.0
2085,2157,,,99.0,67.0,,,,,,61.0,,329.0,,196.0,190.0
2086,2158,,,40.0,,,,,,,99.0,,256.0,,130.0,228.0
2087,2159,,,99.0,,,,,,,,,255.0,,99.0,228.0
2088,2160,,,119.0,76.0,,,,,,,,206.0,,107.0,226.0
2089,2161,,,,78.0,,,,,,,,247.0,,111.0,228.0
2090,2162,46.0,,,186.0,,,,,,,,416.0,,246.0,227.0
2091,2163,,,142.0,21.0,,,,,,,,,,,
2092,2164,,,,106.0,,,,,,,,225.0,,105.0,228.0
2093,2165,,,173.0,,,,,,,,,255.0,,104.0,231.0
2094,2166,,,191.0,,,,,,,,,,,153.0,
2095,2167,,,106.0,,,,,,,,,216.0,,119.0,106.0
2096,2168,,,129.0,,,,,,,,,227.0,,124.0,106.0
2097,2169,,,38.0,,,,,,,,16.0,420.0,,198.0,213.0
2098,2170,,,,102.0,,,,,,,,422.0,,210.0,215.0
2099,2171,,,64.0,,,,,,,,,,,116.0,
2100,2172,,,39.0,,,,,,,,,206.0,,85.0,108.0
2101,2173,,,29.0,,,,,,,,,206.0,,97.0,108.0
2102,2174,,,90.0,,,,,,,,,434.0,,206.0,216.0
2103,2175,,,81.0,,,,,,,,,422.0,,214.0,218.0
2104,2176,,,88.0,,,,,,,,,206.0,,110.0,109.0
2105,2177,,,46.0,,,,,,,,,432.0,,213.0,213.0
2106,2178,,,91.0,,,,,,,,,204.0,,156.0,107.0
2107,2179,,,60.0,,,,,,,,,,,,
2108,2180,,,,,,130.0,,,,,,305.0,,226.0,
2109,2181,,,,196.0,,,,,,,,352.0,,192.0,205.0
2110,2182,,,,108.0,,,,,,,,156.0,,130.0,
2111,2183,,,,155.0,,,,,,,,322.0,,190.0,174.0
2112,2184,,,,155.0,,,,,,,,204.0,,138.0,108.0
2113,2185,,,,118.0,,,,,,,,331.0,,179.0,172.0
2114,2186,,,,146.0,,,,,,,,204.0,,170.0,106.0
2115,2187,,,,184.0,,,,,,,,321.0,,192.0,172.0
2116,2188,,,,95.0,,,,,,52.0,,313.0,,197.0,171.0
2117,2189,,,,151.0,,,,,,,,206.0,,137.0,107.0
2118,2190,,,,127.0,,,,,,,,332.0,,195.0,194.0
2119,2191,,,,184.0,,,,,,,,332.0,,186.0,183.0
2120,2192,,,,154.0,,,,,,,,330.0,,136.0,228.0
2121,2193,,,,23.0,,,,,,73.0,,257.0,,117.0,226.0
2122,2194,,,,,,74.0,,,,,87.0,137.0,,124.0,108.0
2123,2199,31.0,,104.0,,,,,,,,,483.0,,123.0,226.0
2124,2200,,,316.0,,,,,,,,,258.0,,127.0,227.0
2125,2201,,,109.0,,,,,,,,,425.0,,230.0,212.0
2126,2202,27.0,,73.0,,,,,,,,,460.0,,195.0,214.0
2127,2203,,,40.0,,,,,,,,,156.0,,112.0,106.0
2128,2204,,,,,,132.0,,,,,40.0,256.0,,247.0,107.0
2129,2205,,,,,,73.0,,,,,,206.0,,118.0,107.0
2130,2206,,,,,,78.0,,,,,,206.0,,147.0,105.0
2131,2207,,,,,,66.0,,,,,,255.0,,109.0,107.0
2132,2208,,,,,,72.0,,,,,,126.0,,146.0,106.0
2133,2209,,,27.0,,,30.0,,,,,152.0,229.0,,248.0,107.0
2134,2210,,,21.0,,,23.0,,,,,188.0,,,150.0,
2135,2211,,,,,,,,,,,204.0,,,147.0,
2136,2212,,,34.0,,,27.0,,,,,81.0,513.0,,196.0,
2137,2213,,,,164.0,,,,,,,,255.0,,97.0,105.0
2138,2214,,,,,,,,,,,,412.0,,,
2139,2215,,,,,,,,,,,,116.0,,,
2140,2218,,,,,,,,,,,,206.0,,95.0,
2141,2219,,,,,,,,,,,,207.0,,,
2142,2220,,,,,,,,,,106.0,,,,97.0,106.0
2143,2221,,,,,,,,,,125.0,,,,,
2144,2222,,,,,,,,,,103.0,,,,,
2145,2223,,,,,,27.0,,,,,69.0,226.0,,129.0,227.0
2146,2224,,,,75.0,,,,,,,,235.0,,128.0,205.0
2147,2225,,,,,,,,,,88.0,,252.0,,129.0,236.0
2148,2226,,,38.0,21.0,,,,,,,,180.0,,129.0,156.0
2149,2227,,,,85.0,,,,,,,,115.0,,146.0,115.0
2150,2228,,,85.0,,,,,,,,,281.0,,129.0,235.0
2151,2229,,,,105.0,,,,,,,,479.0,,225.0,226.0
2152,2230,,,,134.0,,,,,,,,115.0,,248.0,106.0
2153,2232,,,,156.0,,,,,,,,420.0,,246.0,213.0
2154,2233,,,,141.0,,,,,,,,,,149.0,
2155,2234,,,,,,294.0,,,,,17.0,215.0,,206.0,107.0
2156,2235,,,,,,25.0,,,,,,473.0,,258.0,211.0
2157,2236,,,,,,97.0,,,,,,215.0,,168.0,116.0
2158,2237,,,19.0,,,,,,,,,159.0,,128.0,106.0
2159,2238,,,,,,,,,,,,219.0,,117.0,105.0
2160,2239,,,,,,97.0,,,,,,206.0,,149.0,
2161,2240,46.0,,,,,92.0,,,,,,515.0,,94.0,
2162,2241,,,,,,59.0,,,,,,,,247.0,
2163,2242,,,,,,76.0,,,,,,460.0,,197.0,
2164,2243,,,,,,,,,,,,510.0,,197.0,
2165,2244,,,,,,,,,,,,517.0,,198.0,
2166,2245,,,,,,,,,,,,513.0,,194.0,
2167,2246,,,,114.0,,,,,,,,412.0,,193.0,106.0
2168,2247,,,,45.0,,,,,,,,257.0,,99.0,106.0
2169,2248,,,,80.0,,,,,,,,205.0,,96.0,106.0
2170,2249,,,,56.0,,,,,,,,257.0,,97.0,106.0
2171,2250,,,,147.0,,,,,,,,,,,
2172,2251,,,,103.0,,,,,,,,107.0,,149.0,105.0
2173,2252,,,,110.0,,,,,,,,106.0,,135.0,105.0
2174,2253,,,,122.0,,,,,,,,211.0,,149.0,208.0
2175,2254,,,,59.0,,,,,,,,106.0,,149.0,106.0
2176,2255,,,,179.0,,,,,,,,109.0,,98.0,105.0
2177,2256,,,,124.0,,,,,,,,154.0,,148.0,106.0
2178,2257,,,,84.0,,,,,,,,153.0,,149.0,102.0
2179,2258,,,,158.0,,,,,,,,155.0,,147.0,104.0
2180,2259,,,,158.0,,,,,,,,,,,
2181,2260,,,,80.0,,,,,,49.0,,314.0,,197.0,207.0
2182,2261,,,,167.0,,,,,,28.0,,312.0,,187.0,208.0
2183,2262,,,172.0,,,,,,,,,206.0,,149.0,104.0
2184,2263,,,252.0,,,,,,,,,216.0,,104.0,103.0
2185,2264,,,250.0,,,,,,,,,421.0,,199.0,209.0
2186,2265,,,126.0,,,,,,,82.0,,431.0,,217.0,208.0
2187,2266,,,61.0,,,,,,,63.0,,412.0,,237.0,209.0
2188,2267,,,111.0,,,,,,,,,206.0,,117.0,105.0
2189,2268,,,102.0,,,,,,,,,217.0,,119.0,104.0
2190,2269,,,51.0,,,,,,,125.0,,207.0,,149.0,103.0
2191,2270,,,,,,,,,,80.0,,205.0,,119.0,104.0
2192,2271,,,,,,64.0,,,,,,,,,
2193,2272,,,,,,145.0,,,,,19.0,,,118.0,
2194,2273,,,,,,85.0,,,,,,,,131.0,
2195,2274,,,,61.0,,,,,,,,,,247.0,
2196,2275,,,,84.0,,,,,,,,,,,
2197,2276,,,190.0,,,,,,,,,,,,
2198,2277,,,209.0,,,,,,,,,208.0,,,105.0
2199,2279,,,,88.0,,,,,,,,256.0,,99.0,104.0
2200,2280,,,,86.0,,,,,,,,460.0,,199.0,
2201,2281,,,151.0,,,,,,,,,416.0,,201.0,208.0
2202,2282,,,127.0,,,,,,,,,261.0,,193.0,105.0
2203,2283,,,122.0,,,,,,,,,156.0,,146.0,106.0
2204,2284,,,142.0,,,,,,,,,263.0,,192.0,104.0
2205,2285,,,176.0,,,,,,,,,313.0,,196.0,105.0
2206,2286,,,,80.0,234.0,25.0,,,,,,107.0,,150.0,56.0
2207,2287,,,,56.0,160.0,,,,,,,257.0,,198.0,56.0
2208,2288,,,,,132.0,,,,,,,156.0,,150.0,54.0
2209,2289,,,186.0,,,,,,,,,395.0,,128.0,227.0
2210,2290,27.0,,,,,,,,,,,447.0,,236.0,232.0
2211,2291,,,,,,,,,,,,236.0,,126.0,226.0
2212,2292,,,76.0,,,,,,,,,223.0,,119.0,205.0
2213,2293,,,,,,,,,,,,291.0,,130.0,224.0
2214,2294,,,40.0,,,,,,,,,501.0,,248.0,239.0
2215,2295,,,90.0,,,,,,,,,257.0,,121.0,228.0
2216,2296,,,54.0,,,27.0,,,,,18.0,,,181.0,
2217,2297,,,127.0,,,,,,,,,,,233.0,
2218,2298,21.0,,,,,49.0,,,,,,583.0,,234.0,226.0
2219,2299,,,,,,58.0,,,,,,,,115.0,
2220,2300,,,,106.0,,,,,,,,408.0,,198.0,207.0
2221,2301,,,,111.0,,,,,,,,,,99.0,104.0
2222,2302,,,110.0,67.0,,,,,,,,,,,
2223,2303,,,,208.0,,,,,,,,,,,
2224,2304,,,,,,,,,,,16.0,,,246.0,104.0
2225,2305,,,,,,,,,,,22.0,685.0,,199.0,206.0
2226,2306,,,53.0,,,,,,,,,,,,
2227,2307,,,36.0,,,,,,,,47.0,204.0,,99.0,104.0
2228,2308,,,96.0,,,,,,,,,,,,
2229,2309,,,,,,,,,,,,205.0,,145.0,102.0
2230,2311,,,,,,,,,,,,157.0,,146.0,104.0
2231,2312,,,,,,,,,,,,156.0,,143.0,103.0
2232,2313,,,,,,,,,,,,105.0,,140.0,104.0
2233,2314,,,,,,,,,,,,156.0,,147.0,103.0
2234,2315,,,,,,,,,,,,155.0,,149.0,103.0
2235,2316,,,,64.0,,,,,,,,156.0,,147.0,103.0
2236,2317,,,,98.0,,,,,,,,260.0,,197.0,159.0
2237,2318,,,,137.0,,,,,,,,156.0,,147.0,104.0
2238,2319,,,,90.0,,,,,,36.0,,257.0,,108.0,224.0
2239,2320,,,,114.0,,,,,,,,240.0,,115.0,224.0
2240,2321,,,53.0,,,,,,,,,402.0,,115.0,233.0
2241,2322,52.0,,154.0,,,,,,,,,478.0,,246.0,225.0
2242,2323,,,21.0,,,,,,,128.0,,254.0,,122.0,225.0
2243,2324,,,,21.0,,,,,,126.0,,259.0,,112.0,225.0
2244,2325,,,,93.0,,,,,,,,,,165.0,
2245,2326,,,,110.0,,,,,,,,203.0,,114.0,205.0
2246,2327,,,113.0,,,,,,,,,206.0,,110.0,204.0
2247,2328,,,,,,,,,,107.0,,207.0,,91.0,106.0
2248,2329,,,103.0,,,,,,,,,230.0,,115.0,105.0
2249,2330,,,,95.0,,,,,,,,106.0,,126.0,102.0
2250,2331,,,,133.0,,,,,,,,145.0,,171.0,104.0
2251,2332,,,,132.0,,,,,,,,165.0,,115.0,104.0
2252,2333,,,,111.0,,,,,,,,157.0,,118.0,105.0
2253,2334,,,,161.0,,,,,,,,409.0,,215.0,208.0
2254,2335,,,,150.0,,,,,,,,510.0,,190.0,217.0
