,key,Bulk 1,Bulk 2,Bulk 3,Bulk 4,Bulk 5,Bulk 6,Bulk 7,Bulk 8,Bulk 9,Bulk 10,Bulk 11,Bulk 12,Bulk 13,Bulk 14,Bulk 15
224,241,,,2019-05-12 07:34:57,,,,,,,,,,,2019-05-12 07:26:51,
225,242,,,2019-05-12 08:11:21,,,,,,,,,,,2019-05-12 08:06:05,
226,243,,,2019-05-12 08:37:04,,,,,,,,,,,,
227,244,,,2019-05-12 09:35:05,,,,,,,,,,,,
228,245,,,2019-05-12 10:18:54,,,,,,,,,,,2019-05-12 10:13:59,
229,246,,,2019-05-12 11:01:44,,,,,,,,,,,,
230,247,,,,,,2019-05-12 12:05:28,,,,,,,,,
231,248,,,,2019-05-12 13:07:35,,,,,,,,,,,
232,249,,,,2019-05-12 13:54:36,,,,,,,,,,,
233,250,,,,2019-05-12 14:43:04,,,,,,,,,,,
234,251,2019-05-12 15:36:08,,,2019-05-12 15:40:06,,,,,,,,2019-05-12 15:32:59,,2019-05-12 15:32:59,2019-05-12 15:32:59
235,252,2019-05-12 16:43:26,,2019-05-12 16:49:40,,,,,,,,,2019-05-12 16:40:00,,2019-05-12 16:40:00,2019-05-12 16:40:00
236,253,,,2019-05-12 17:53:37,,,,,,,,,2019-05-12 17:49:00,,2019-05-12 17:49:00,2019-05-12 17:49:00
237,254,2019-05-12 21:33:11,,,2019-05-12 21:39:30,,,,,,,,2019-05-12 21:27:16,,2019-05-12 21:27:16,2019-05-12 21:27:16
238,255,,,,2019-05-12 22:37:26,,,,,,,,2019-05-12 22:08:03,,2019-05-12 22:08:03,2019-05-12 22:08:03
239,256,,,,2019-05-12 23:20:34,,,,,,,,2019-05-12 23:16:42,,2019-05-12 23:16:42,2019-05-12 23:16:42
240,257,,,,2019-05-12 23:54:53,,,,,,,,2019-05-12 23:46:30,,2019-05-12 23:46:30,2019-05-12 23:46:30
241,258,,,,,,2019-05-13 01:43:13,,,,,,2019-05-13 01:22:34,,2019-05-13 01:22:34,2019-05-13 01:22:34
242,259,,,,,,2019-05-13 03:01:52,,,,,,2019-05-13 02:56:01,,2019-05-13 02:56:01,2019-05-13 02:56:01
243,260,,,,2019-05-13 03:46:01,,,,,,,,2019-05-13 03:40:44,,2019-05-13 03:40:44,2019-05-13 03:40:44
244,261,,,,2019-05-13 04:15:57,,,,,,,,2019-05-13 04:10:07,,2019-05-13 04:10:07,2019-05-13 04:10:07
245,262,,,,2019-05-13 05:01:37,,,,,,,,2019-05-13 04:45:30,,2019-05-13 04:45:30,2019-05-13 04:45:30
246,263,,,2019-05-13 05:57:00,,,,,,,,,2019-05-13 05:47:44,,2019-05-13 05:47:44,2019-05-13 05:47:44
247,264,,,,,,,,,,,,2019-05-13 06:47:53,,2019-05-13 06:47:53,2019-05-13 06:47:53
248,265,,,,,,,,,,,,2019-05-13 07:14:23,,2019-05-13 07:14:23,2019-05-13 07:14:23
249,266,,,2019-05-13 08:00:52,,,,,,,,,2019-05-13 07:54:19,,2019-05-13 07:54:19,2019-05-13 07:54:19
250,267,,,2019-05-13 08:48:55,,,,,,,,,2019-05-13 08:34:47,,2019-05-13 08:34:47,2019-05-13 08:34:47
251,268,,,2019-05-13 09:17:27,,,,,,,,,,,2019-05-13 09:13:01,2019-05-13 09:13:01
252,270,2019-05-13 13:14:48,,2019-05-13 13:29:50,,,,,,,,,2019-05-13 13:14:48,,2019-05-13 13:09:21,2019-05-13 13:09:21
253,271,2019-05-13 14:36:57,,2019-05-13 14:52:59,,,,,,,,,2019-05-13 14:34:24,,2019-05-13 14:34:24,2019-05-13 14:34:24
254,272,,,2019-05-13 15:34:59,,,,,,,,,2019-05-13 15:28:33,,2019-05-13 15:28:33,2019-05-13 15:28:33
255,273,,,2019-05-13 15:57:45,,,2019-05-13 15:57:45,,,,,,,,2019-05-13 15:52:35,
256,274,,,2019-05-13 16:35:30,,,,,,,,,2019-05-13 16:26:47,,2019-05-13 16:26:47,2019-05-13 16:26:47
257,275,,,2019-05-13 18:29:09,,,,,,,,,2019-05-13 18:21:18,,2019-05-13 18:21:18,2019-05-13 18:21:18
258,276,,,2019-05-13 19:08:09,,,,,,,,,2019-05-13 19:03:48,,2019-05-13 19:03:48,2019-05-13 19:03:48
259,277,,,,,,2019-05-13 19:45:38,,,,,,,,2019-05-13 19:39:54,
260,278,,,,,,2019-05-13 20:57:35,,,,,,2019-05-13 20:53:21,,2019-05-13 20:53:21,2019-05-13 20:53:21
261,279,,,,,,2019-05-13 23:03:37,,,,,,,,,
262,280,,,2019-05-13 23:51:46,,,,,,2019-05-14 00:04:56,,,2019-05-13 23:23:23,,2019-05-13 23:23:23,
263,281,,,,,,,,,2019-05-14 00:37:47,,,2019-05-14 00:18:50,,2019-05-14 00:18:50,
264,282,,,2019-05-14 01:07:27,,,,,,2019-05-14 01:09:57,,,2019-05-14 00:53:37,,2019-05-14 00:53:37,
265,283,,,2019-05-14 01:43:28,,,,,,2019-05-14 01:45:42,,,2019-05-14 01:27:53,,2019-05-14 01:27:53,
266,284,,,,,,,,,2019-05-14 02:23:06,,,2019-05-14 02:06:45,,2019-05-14 02:06:45,
267,285,,,2019-05-14 02:40:52,,,,,,2019-05-14 02:51:41,,,2019-05-14 02:36:31,,2019-05-14 02:36:31,
268,286,,,2019-05-14 03:20:14,,,,,,2019-05-14 03:30:41,,,2019-05-14 03:06:09,,2019-05-14 03:06:09,
269,287,,,2019-05-14 03:58:22,,,,,,2019-05-14 04:01:02,,,2019-05-14 03:47:38,,2019-05-14 03:47:38,
270,288,,,2019-05-14 04:36:36,2019-05-14 04:36:36,,,,,2019-05-14 04:38:14,,,2019-05-14 04:21:54,,2019-05-14 04:21:54,
271,289,,,2019-05-14 05:13:38,,,,,,2019-05-14 05:15:06,,,2019-05-14 04:59:23,,2019-05-14 04:59:23,
272,290,,,,,,2019-05-14 05:44:15,,,,,,2019-05-14 05:39:58,,2019-05-14 05:39:58,2019-05-14 05:39:58
273,291,,,,2019-05-14 07:04:50,,,,,,2019-05-14 07:04:50,,2019-05-14 06:21:39,,2019-05-14 06:21:39,2019-05-14 06:21:39
274,292,,,,2019-05-14 07:57:59,,,,,,2019-05-14 07:57:59,,2019-05-14 07:47:20,,2019-05-14 07:47:20,2019-05-14 07:47:20
275,293,,,,2019-05-14 08:36:57,,,,,,,,,,2019-05-14 08:25:15,2019-05-14 08:25:15
276,294,,,,2019-05-14 09:17:25,,,,,,,,,,2019-05-14 09:05:53,2019-05-14 09:05:53
277,295,,,,2019-05-14 09:51:14,,,,,,,,2019-05-14 09:44:10,,2019-05-14 09:44:10,2019-05-14 09:44:10
278,296,,,,2019-05-14 10:41:05,,,,,,,,2019-05-14 10:19:50,,2019-05-14 10:19:50,2019-05-14 10:19:50
279,297,,,,2019-05-14 11:26:12,,,,,,,,2019-05-14 11:00:50,,2019-05-14 11:00:50,2019-05-14 11:00:50
280,298,2019-05-14 12:01:34,,,2019-05-14 12:19:08,,,,,,,,2019-05-14 11:56:23,,2019-05-14 11:56:23,2019-05-14 11:56:23
281,299,,,,,,,,,,,,2019-05-14 12:53:47,,2019-05-14 12:53:47,2019-05-14 12:53:47
282,300,2019-05-14 14:09:52,,2019-05-14 14:27:15,,,,,,,,,2019-05-14 14:02:32,,2019-05-14 14:02:32,2019-05-14 14:02:32
283,301,,,,,,,,,,,,2019-05-14 14:59:00,,2019-05-14 14:59:00,2019-05-14 14:59:00
284,303,2019-05-14 16:24:02,,2019-05-14 16:38:27,,,,,,,,,2019-05-14 16:20:27,,2019-05-14 16:20:27,2019-05-14 16:20:27
285,304,,,2019-05-14 17:19:25,,,,,,,,,2019-05-14 17:10:36,,2019-05-14 17:10:36,2019-05-14 17:10:36
286,305,,,2019-05-14 18:31:03,,,,,,,,,,,,
287,306,,,2019-05-14 19:08:27,,,,,,,,,2019-05-14 18:46:16,,2019-05-14 18:46:16,2019-05-14 18:46:16
288,307,,,2019-05-14 19:35:45,,,,,,,,,,,,
289,308,,,2019-05-14 20:08:43,,,,,,,,,2019-05-14 20:03:40,,2019-05-14 20:03:40,2019-05-14 20:03:40
290,309,,,,,,2019-05-14 20:59:27,,,,,,2019-05-14 20:54:56,,2019-05-14 20:52:10,2019-05-14 20:54:56
291,310,2019-05-14 21:58:07,,,,,2019-05-14 22:07:18,,,,,,2019-05-14 22:02:25,,2019-05-14 21:55:52,2019-05-14 22:02:25
292,311,,,2019-05-14 23:14:54,,,2019-05-14 23:25:54,,,,,,2019-05-14 23:09:15,,2019-05-14 23:09:15,
293,312,,,,,,,,,,,,2019-05-15 00:03:12,,2019-05-15 00:03:12,2019-05-15 00:03:12
294,313,,,,,,,,,,,,2019-05-15 00:56:33,,2019-05-15 00:56:33,2019-05-15 00:56:33
295,314,,,2019-05-15 01:42:47,,,,,,,,,2019-05-15 01:35:18,,2019-05-15 01:35:18,2019-05-15 01:35:18
296,315,,,2019-05-15 02:32:07,,,,,,,,,2019-05-15 02:21:38,,2019-05-15 02:21:38,2019-05-15 02:21:38
297,316,,,,,,,,,,,,2019-05-15 03:27:38,,2019-05-15 03:27:38,2019-05-15 03:27:38
298,317,,,2019-05-15 04:11:28,,,,,,,,,2019-05-15 04:05:59,,2019-05-15 04:05:59,2019-05-15 04:05:59
299,318,,,,,,2019-05-15 04:42:46,,,,,,2019-05-15 04:36:30,,2019-05-15 04:36:30,2019-05-15 04:36:30
300,319,,,,,,,,,,,,2019-05-15 05:30:09,,2019-05-15 05:30:09,
301,320,,,,,,2019-05-15 06:42:54,,,,,,2019-05-15 06:39:05,,2019-05-15 06:39:05,2019-05-15 06:39:05
302,321,,,,,,2019-05-15 07:53:16,,,,,,,,2019-05-15 07:50:06,2019-05-15 07:50:06
303,322,2019-05-15 09:27:40,,2019-05-15 09:35:53,2019-05-15 09:58:38,,,2019-05-15 09:35:53,,,,,2019-05-15 09:22:19,,2019-05-15 09:22:19,
304,323,,,,2019-05-15 11:26:56,,,,,,,,,,,
305,324,,,,2019-05-15 12:56:41,,,,,,,,2019-05-15 12:51:52,,2019-05-15 12:51:52,2019-05-15 12:51:52
306,325,,,,,,,,,,2019-05-15 13:32:01,,2019-05-15 13:27:02,,2019-05-15 13:27:02,2019-05-15 13:27:02
307,326,,,,2019-05-15 14:10:27,,,,,,,,2019-05-15 14:07:34,,2019-05-15 14:07:34,2019-05-15 14:07:34
308,327,2019-05-15 15:05:04,,,2019-05-15 15:20:32,,,,,,,,2019-05-15 14:54:24,,2019-05-15 14:54:24,2019-05-15 14:54:24
309,328,,,2019-05-15 15:40:15,,,,,,,,,,,,
310,329,,,,2019-05-15 17:15:47,,,,,,,,2019-05-15 17:09:56,2019-05-15 17:09:56,,2019-05-15 17:09:56
311,333,,,,2019-05-15 20:38:34,,,,,,,,2019-05-15 20:21:49,,2019-05-15 20:21:49,2019-05-15 20:21:49
312,334,2019-05-15 21:42:31,,,2019-05-15 21:30:38,,,,,,,,2019-05-15 21:23:33,,2019-05-15 21:09:11,2019-05-15 21:23:33
313,335,,,,,,2019-05-15 22:37:41,,,,,,2019-05-15 22:26:05,,2019-05-15 22:26:05,2019-05-15 22:26:05
314,336,2019-05-15 23:52:57,,,2019-05-15 23:55:56,,,,,,,,2019-05-15 23:41:41,,2019-05-15 23:41:41,2019-05-15 23:41:41
315,337,,,,,,2019-05-16 00:26:25,,,,,,2019-05-16 00:20:47,,2019-05-16 00:20:47,2019-05-16 00:20:47
316,338,,,,2019-05-16 01:05:52,,,,,,,,2019-05-16 00:58:21,,2019-05-16 00:58:21,2019-05-16 00:58:21
317,339,2019-05-16 01:41:04,,,2019-05-16 01:57:44,,,,,,,,2019-05-16 01:34:09,,2019-05-16 01:34:09,2019-05-16 01:34:09
318,340,2019-05-16 02:24:02,,,2019-05-16 02:27:47,,,,,,,,2019-05-16 02:20:43,,2019-05-16 02:20:43,2019-05-16 02:20:43
319,341,,,,,,,,,,,,2019-05-16 03:22:11,,2019-05-16 03:22:11,2019-05-16 03:22:11
320,342,,,,2019-05-16 03:54:30,,,,,,,,2019-05-16 03:48:57,,2019-05-16 03:48:57,2019-05-16 03:48:57
321,344,,,,2019-05-16 04:52:24,,,,,,,,2019-05-16 04:47:07,,2019-05-16 04:47:07,2019-05-16 04:47:07
322,345,,,,2019-05-16 05:45:10,,,,,,,,2019-05-16 05:38:50,,2019-05-16 05:38:50,2019-05-16 05:38:50
323,346,,,,,,2019-05-16 06:57:08,,,,,,2019-05-16 06:29:18,,2019-05-16 06:29:18,2019-05-16 06:29:18
324,347,,,,,,2019-05-16 07:35:49,,,,,,2019-05-16 07:26:36,,2019-05-16 07:26:36,2019-05-16 07:26:36
325,348,,,,,,2019-05-16 07:58:12,,,,,,2019-05-16 07:55:28,,2019-05-16 07:55:28,2019-05-16 07:55:28
326,349,,,,,,2019-05-16 08:42:22,,,,,,2019-05-16 08:28:51,,2019-05-16 08:28:51,2019-05-16 08:28:51
327,351,,,2019-05-16 14:29:07,,2019-05-16 14:29:07,,,,,,,,,2019-05-16 14:24:14,2019-05-16 14:24:14
328,352,2019-05-16 15:12:05,,,,,2019-05-16 15:19:33,,,,,,,,2019-05-16 15:12:05,2019-05-16 15:12:05
329,353,,,,,,2019-05-16 16:21:39,,,,,,2019-05-16 16:13:58,,2019-05-16 16:13:58,2019-05-16 16:13:58
330,354,,,,,,2019-05-16 17:17:17,,,,,2019-05-16 17:17:17,2019-05-16 17:11:15,,2019-05-16 17:03:44,2019-05-16 17:11:15
331,356,,,2019-05-16 19:15:36,,,,,,,,,2019-05-16 19:08:39,,2019-05-16 19:08:39,2019-05-16 19:08:39
332,357,,,2019-05-16 20:13:55,,,,,,,,,2019-05-16 20:03:50,,2019-05-16 20:03:50,2019-05-16 20:03:50
333,358,,,,,,2019-05-16 22:29:37,,,,,2019-05-16 22:31:11,2019-05-16 22:22:17,,2019-05-16 22:22:17,2019-05-16 22:22:17
334,359,,,,2019-05-17 01:04:18,,,,,,,,2019-05-17 00:57:38,,2019-05-17 00:57:38,2019-05-17 00:57:38
335,360,,,,2019-05-17 01:41:44,,,,,,,,2019-05-17 01:33:21,,2019-05-17 01:33:21,2019-05-17 01:33:21
336,361,2019-05-17 02:40:29,,,2019-05-17 02:43:00,,,,,,,,2019-05-17 02:25:18,,2019-05-17 02:25:18,2019-05-17 02:25:18
337,362,,,,2019-05-17 03:06:40,,,,,,,,2019-05-17 03:01:26,,2019-05-17 03:01:26,2019-05-17 03:01:26
338,363,,,,2019-05-17 03:47:11,,,,,,,,2019-05-17 03:41:03,,2019-05-17 03:41:03,2019-05-17 03:41:03
339,364,2019-05-17 04:47:27,,,2019-05-17 05:06:00,,,,,,,,2019-05-17 04:40:39,,2019-05-17 04:40:39,2019-05-17 04:40:39
340,365,,,,2019-05-17 06:24:04,,,,,,,,2019-05-17 06:13:32,,2019-05-17 06:13:32,2019-05-17 06:13:32
341,366,,,,2019-05-17 07:01:07,,,,,,,,2019-05-17 06:52:49,,2019-05-17 06:52:49,2019-05-17 06:52:49
342,367,,,2019-05-17 07:35:32,,,,,,,,,2019-05-17 07:28:01,,2019-05-17 07:28:01,2019-05-17 07:28:01
343,368,,,2019-05-17 08:08:43,,,,,,,2019-05-17 08:08:43,,2019-05-17 08:02:27,,2019-05-17 08:02:27,
344,369,,,2019-05-17 08:34:33,,,,,,,2019-05-17 08:34:33,,2019-05-17 08:29:38,,2019-05-17 08:29:38,2019-05-17 08:29:38
345,370,,,,2019-05-17 09:18:33,,,,,,2019-05-17 09:18:33,,2019-05-17 09:08:51,,2019-05-17 09:08:52,
346,371,,,2019-05-17 09:50:19,,,,,,,2019-05-17 09:50:19,,2019-05-17 09:45:20,,2019-05-17 09:45:20,2019-05-17 09:45:20
347,372,,,2019-05-17 10:38:29,,,,,,,2019-05-17 10:38:29,,2019-05-17 10:27:42,,2019-05-17 10:27:42,2019-05-17 10:27:42
348,373,,,,2019-05-17 11:32:10,,,,,,,,2019-05-17 11:26:00,,2019-05-17 11:26:00,2019-05-17 11:26:00
349,374,,,,,,,,,,,,2019-05-17 12:27:10,,2019-05-17 12:27:10,2019-05-17 12:27:10
350,375,,,,,,,,,,,,2019-05-17 13:02:19,,2019-05-17 13:02:19,
351,376,,,,,,,,,,,,2019-05-17 13:42:20,,2019-05-17 13:42:20,
352,377,,,,,,,,,,,,2019-05-17 14:26:21,,2019-05-17 14:26:21,
353,378,,,,,,,,,,,,2019-05-17 15:07:08,,2019-05-17 15:07:08,
354,379,,,,2019-05-17 16:11:29,,,,,,,,2019-05-17 15:53:18,,2019-05-17 15:53:18,2019-05-17 15:53:18
355,380,,,,2019-05-17 17:04:45,,,,,,,,2019-05-17 16:57:50,,2019-05-17 16:57:50,2019-05-17 16:57:50
356,381,,,,2019-05-17 18:09:08,,,,,,,,2019-05-17 17:54:03,,2019-05-17 17:54:03,2019-05-17 17:54:03
357,383,,,,2019-05-17 19:08:20,,,,,,,,2019-05-17 18:54:44,,2019-05-17 18:54:44,2019-05-17 18:54:44
358,384,,,,2019-05-17 20:02:39,,,,,,,,2019-05-17 19:51:21,,2019-05-17 19:51:21,2019-05-17 19:51:21
359,385,,,,2019-05-17 20:52:53,,,,,,,,2019-05-17 20:43:19,,2019-05-17 20:43:19,2019-05-17 20:43:19
360,386,,,,2019-05-17 21:59:42,,,,,,2019-05-17 21:59:42,,2019-05-17 21:50:24,,2019-05-17 21:50:24,2019-05-17 21:50:24
361,387,,,2019-05-17 22:54:47,,,,,,,,,2019-05-17 22:45:58,,2019-05-17 22:45:58,
362,388,,,2019-05-17 23:35:09,2019-05-17 23:45:47,,,,,,,,2019-05-17 23:26:34,,2019-05-17 23:26:34,2019-05-17 23:26:34
363,389,,,2019-05-18 00:10:36,2019-05-18 00:22:20,,,,,,,,2019-05-18 00:05:48,,2019-05-18 00:05:48,2019-05-18 00:05:48
364,390,2019-05-18 01:18:32,,,,,,,,,,,2019-05-18 01:11:30,,2019-05-18 01:11:30,2019-05-18 01:11:30
365,391,2019-05-18 02:06:39,,,2019-05-18 02:35:22,,,,,,,,2019-05-18 02:00:32,,2019-05-18 02:00:32,2019-05-18 02:00:32
366,392,,,,2019-05-18 03:08:46,,,,,,,,2019-05-18 03:03:35,,2019-05-18 03:03:35,2019-05-18 03:03:35
367,393,,,,2019-05-18 03:39:44,,,,,,,,2019-05-18 03:33:03,,2019-05-18 03:33:03,2019-05-18 03:33:03
368,394,,,,2019-05-18 04:05:40,,,,,,,,2019-05-18 04:00:50,,2019-05-18 04:00:50,2019-05-18 04:00:50
369,395,,,,2019-05-18 04:47:12,,,,,,,,2019-05-18 04:41:44,,2019-05-18 04:41:44,2019-05-18 04:41:44
370,396,2019-05-18 05:09:07,,,2019-05-18 05:12:27,,,,,,,,2019-05-18 05:06:32,,2019-05-18 05:06:32,2019-05-18 05:06:32
371,397,,,,2019-05-18 05:58:13,,,,,,,,2019-05-18 05:48:20,,2019-05-18 05:48:20,2019-05-18 05:48:20
372,398,,,,2019-05-18 06:21:11,,,,,,,,2019-05-18 06:15:04,,2019-05-18 06:15:04,2019-05-18 06:15:04
373,399,,,,2019-05-18 06:53:52,,,,,,,,2019-05-18 06:48:33,,2019-05-18 06:48:33,2019-05-18 06:48:33
374,400,,,,2019-05-18 07:27:14,,,,,,,,2019-05-18 07:22:38,,2019-05-18 07:22:38,2019-05-18 07:22:38
375,401,,,,2019-05-18 08:08:36,,,,,,,,2019-05-18 07:59:41,,2019-05-18 07:59:41,2019-05-18 07:59:41
376,402,,,,2019-05-18 08:43:58,,,,,,,,2019-05-18 08:37:17,,2019-05-18 08:37:17,2019-05-18 08:37:17
377,403,,,,,,2019-05-18 09:35:04,,,,,2019-05-18 09:35:04,2019-05-18 09:30:19,,2019-05-18 09:30:19,
378,404,,,,,,2019-05-18 10:09:34,,,,,2019-05-18 10:09:34,2019-05-18 10:04:29,,2019-05-18 10:04:29,
379,405,,,2019-05-18 11:55:11,,,,,,,,,2019-05-18 11:44:51,,2019-05-18 11:44:51,2019-05-18 11:44:51
380,406,,,,2019-05-18 12:45:53,,,,,,,,2019-05-18 12:41:08,,2019-05-18 12:41:08,2019-05-18 12:41:08
381,407,,,,,,,,,,,,2019-05-18 13:18:02,,2019-05-18 13:18:02,
382,408,,,,,,,,,,,,2019-05-18 13:58:18,,2019-05-18 13:58:18,2019-05-18 13:58:18
383,409,,,,,,,,,,,,2019-05-18 14:28:46,,2019-05-18 14:28:46,2019-05-18 14:28:46
384,410,,,2019-05-18 15:14:59,,,,,,,,,2019-05-18 14:59:49,,2019-05-18 14:59:49,2019-05-18 14:59:49
385,411,,,,,,,,,,,,2019-05-18 15:40:59,,2019-05-18 15:40:59,2019-05-18 15:40:59
386,412,,,,,,,,,,,,,,2019-05-18 16:16:51,2019-05-18 16:16:51
387,413,2019-05-18 17:02:16,,2019-05-18 17:23:09,,,,,,,,,2019-05-18 16:57:10,,2019-05-18 16:57:10,2019-05-18 16:57:10
388,414,,,2019-05-18 17:54:28,,,,,,,,,2019-05-18 17:48:06,,2019-05-18 17:48:06,2019-05-18 17:48:06
389,415,,,,,,,,,,,,2019-05-18 18:30:56,,2019-05-18 18:30:56,2019-05-18 18:30:56
390,416,,,,,,,,,,,,2019-05-18 19:16:25,,2019-05-18 19:13:44,2019-05-18 19:16:25
391,417,,,2019-05-18 20:30:13,,,,,,,,,,,2019-05-18 20:23:22,
392,418,,,2019-05-18 21:30:43,,,,,,,,,,,2019-05-18 21:25:10,2019-05-18 21:25:10
393,419,,,,,,,,,,,,2019-05-18 22:11:46,,2019-05-18 22:11:46,2019-05-18 22:11:46
394,420,,,2019-05-18 23:21:08,,,,,,,,,2019-05-18 23:07:31,,2019-05-18 23:07:31,2019-05-18 23:07:31
395,421,,,2019-05-19 00:09:42,,,,,,,,,2019-05-19 00:01:33,,2019-05-19 00:01:33,2019-05-19 00:01:33
396,422,,,2019-05-19 00:40:15,,,,,,,,,2019-05-19 00:36:38,,2019-05-19 00:36:38,2019-05-19 00:36:38
397,423,,,2019-05-19 01:39:13,,,,,,,,,2019-05-19 01:32:05,,2019-05-19 01:32:05,2019-05-19 01:32:05
398,424,,,2019-05-19 02:52:29,2019-05-19 02:41:16,,,,,,,,2019-05-19 02:32:45,,2019-05-19 02:32:45,2019-05-19 02:32:45
399,425,,,,2019-05-19 03:31:26,,,,,,,,2019-05-19 03:19:14,,2019-05-19 03:19:14,2019-05-19 03:19:14
400,426,,,,2019-05-19 04:33:36,,,,,,,,2019-05-19 04:24:03,,2019-05-19 04:24:03,2019-05-19 04:24:03
401,427,,,,2019-05-19 05:49:49,,,,,,,,2019-05-19 05:42:16,,2019-05-19 05:42:16,2019-05-19 05:42:16
402,428,,,,2019-05-19 06:25:35,,,,,,,,2019-05-19 06:18:27,,2019-05-19 06:18:27,2019-05-19 06:18:27
403,429,,,,2019-05-19 07:12:38,,,,,,,,2019-05-19 07:03:47,,2019-05-19 07:03:47,2019-05-19 07:03:47
404,430,,,,2019-05-19 07:57:15,,,,,,,,2019-05-19 07:51:22,,2019-05-19 07:51:22,2019-05-19 07:51:22
405,431,,,,2019-05-19 08:17:45,,,,,,,,2019-05-19 08:13:23,,2019-05-19 08:13:23,2019-05-19 08:13:23
406,432,,,,2019-05-19 09:01:29,,,,,,,,2019-05-19 08:55:28,,2019-05-19 08:55:28,2019-05-19 08:55:28
407,433,,,,2019-05-19 09:21:42,,,,,,,,2019-05-19 09:16:40,,2019-05-19 09:16:40,2019-05-19 09:16:40
408,434,,,,2019-05-19 10:21:35,,,,,,,,2019-05-19 09:51:02,,2019-05-19 09:51:02,2019-05-19 09:51:02
409,435,,,2019-05-19 11:11:22,,,,,,,,,2019-05-19 11:02:40,,2019-05-19 11:02:40,2019-05-19 11:02:40
410,436,,,,,,,,,,,,2019-05-19 12:06:41,,2019-05-19 12:06:41,
411,437,,,,,,,,,,,,2019-05-19 12:58:18,,2019-05-19 12:58:18,2019-05-19 12:58:18
412,438,,,,2019-05-19 14:45:35,,,,,,,,2019-05-19 14:08:45,,2019-05-19 14:08:45,2019-05-19 14:08:45
413,439,,,,2019-05-19 15:16:48,,,,,,,,2019-05-19 14:27:57,,2019-05-19 14:27:57,2019-05-19 14:27:57
414,440,,,,2019-05-19 15:55:27,,,,,,,,2019-05-19 15:49:30,,2019-05-19 15:49:30,2019-05-19 15:49:30
415,441,,,,2019-05-19 16:35:07,,,,,,,,2019-05-19 16:22:49,,2019-05-19 16:22:49,2019-05-19 16:22:49
416,442,,,,2019-05-19 17:16:29,,,,,,,,,,,
417,443,,,,2019-05-19 17:53:19,,,,,,,,2019-05-19 17:40:55,,2019-05-19 17:40:55,2019-05-19 17:40:55
418,444,2019-05-19 18:40:49,,,2019-05-19 18:59:55,,,,,,,,2019-05-19 18:33:10,,2019-05-19 18:33:10,2019-05-19 18:33:10
419,445,,,,2019-05-19 19:55:52,,,,,,,,,,,
420,446,,,,,,,,,,,,,,2019-05-19 20:29:35,2019-05-19 20:29:35
421,447,,,2019-05-19 21:32:55,,,,,,,,,2019-05-19 21:30:11,,2019-05-19 21:30:11,2019-05-19 21:30:11
422,448,,,,2019-05-19 22:11:36,,,,,,,,2019-05-19 22:08:44,,2019-05-19 22:08:44,2019-05-19 22:08:44
423,449,,,,,,,,,,,,,,2019-05-19 22:38:08,
424,450,,,2019-05-19 23:33:58,,,,,,,,,2019-05-19 23:12:02,,2019-05-19 23:12:02,2019-05-19 23:12:02
425,451,,,,,,,,,,,,2019-05-20 00:25:59,,2019-05-20 00:25:59,2019-05-20 00:25:59
426,452,,,2019-05-20 02:00:02,,,,,,,,,2019-05-20 01:51:42,,2019-05-20 01:51:42,2019-05-20 01:51:42
427,453,2019-05-20 03:14:34,,2019-05-20 03:19:08,,,,,,,,,2019-05-20 03:01:45,,2019-05-20 03:01:45,2019-05-20 03:01:45
428,454,2019-05-20 04:02:44,,2019-05-20 04:09:46,,,,,,,,,2019-05-20 03:55:30,,2019-05-20 03:55:30,2019-05-20 03:55:30
429,455,2019-05-20 04:41:37,,2019-05-20 04:46:41,,,,,,,,,2019-05-20 04:36:02,,2019-05-20 04:36:02,2019-05-20 04:36:02
430,456,,,2019-05-20 05:31:09,,,,,,,,,2019-05-20 05:24:48,,2019-05-20 05:24:48,2019-05-20 05:24:48
431,457,,,,,,,,,,,,2019-05-20 06:34:19,,2019-05-20 06:34:19,2019-05-20 06:34:19
432,458,,,2019-05-20 07:48:33,,,,,,,,,2019-05-20 07:37:09,,2019-05-20 07:37:09,2019-05-20 07:37:09
433,459,,,2019-05-20 08:33:02,,,,,,,,,2019-05-20 08:22:59,,2019-05-20 08:22:59,2019-05-20 08:22:59
434,460,,,2019-05-20 10:46:30,,,,,,,2019-05-20 10:46:30,,2019-05-20 10:15:06,,2019-05-20 10:15:06,2019-05-20 10:15:06
435,461,,,,,,,,,,2019-05-20 11:43:47,,2019-05-20 10:33:31,,2019-05-20 10:33:31,2019-05-20 10:33:31
436,462,,,2019-05-20 12:40:04,,,,,,,2019-05-20 12:40:04,,2019-05-20 12:21:47,,2019-05-20 12:21:47,2019-05-20 12:21:47
437,463,,,2019-05-20 13:32:34,,,,,,,,,2019-05-20 13:14:46,,2019-05-20 13:14:46,2019-05-20 13:14:46
438,464,,,2019-05-20 14:23:52,,,,,,,2019-05-20 14:23:52,,2019-05-20 14:16:07,,2019-05-20 14:16:07,2019-05-20 14:16:07
439,465,,,2019-05-20 15:16:43,,,,,,,2019-05-20 15:16:43,,2019-05-20 15:02:19,,2019-05-20 15:02:19,2019-05-20 15:02:19
440,466,,,2019-05-20 15:57:41,,,,,,,,,2019-05-20 15:53:45,,2019-05-20 15:53:45,2019-05-20 15:53:45
441,467,,,,,,,,,,2019-05-20 16:30:56,,,,,
