,key,Wire 1,Wire 2,Wire 3,Wire 4,Wire 5,Wire 6,Wire 7,Wire 8,Wire 9
1829,1919,2019-07-15 23:30:52,2019-07-15 23:31:44,,,,,,,
1830,1920,2019-07-16 00:37:39,,,,,,,,
1831,1921,2019-07-16 01:53:10,,,,,,,,
1832,1922,2019-07-16 02:43:17,,,,,,,,
1833,1923,2019-07-16 04:11:59,2019-07-16 04:59:46,,,,,,,
1834,1924,2019-07-16 04:47:54,2019-07-16 04:48:42,,,,,,,
1835,1925,2019-07-16 06:19:39,,,,,,,,
1836,1926,2019-07-16 07:19:14,,,,,,,,
1837,1927,2019-07-16 08:53:17,2019-07-16 09:07:27,,,,,,,
1838,1928,2019-07-16 09:44:53,2019-07-16 09:59:30,,,,,,,
1839,1929,2019-07-16 10:33:43,,,,,,,,
1840,1930,2019-07-16 11:09:12,,,,,,,,
1841,1931,2019-07-16 11:55:30,,,,,,,,
1842,1932,2019-07-16 12:55:00,2019-07-16 13:11:17,,,,,,,
1843,1933,2019-07-16 13:56:58,,,,,,,,
1844,1934,2019-07-16 15:08:48,,,,,,,,
1845,1935,2019-07-16 16:08:38,,,,,,,,
1846,1936,2019-07-16 17:03:46,,,,,,,,
1847,1937,2019-07-16 18:08:40,,,,,,,,
1848,1938,2019-07-16 19:26:21,,,,,,,,
1849,1939,2019-07-16 20:50:01,,,,,,,,
1850,1940,2019-07-16 22:35:58,2019-07-16 22:37:13,,,,,,,
1851,1941,2019-07-17 00:47:04,,,,,,,,
1852,1942,2019-07-17 02:14:53,,,,,,,,
1853,1943,2019-07-17 05:02:42,,,,,,,,
1854,1944,2019-07-17 06:00:49,2019-07-17 06:03:13,,,,,,,
1855,1945,2019-07-17 07:12:47,,,2019-07-17 07:15:28,,,,,
1856,1947,2019-07-17 08:05:24,,,,,,,,
1857,1948,2019-07-17 11:21:50,,,2019-07-17 11:25:32,,,,,
1858,1949,2019-07-17 12:10:59,,,,,,,,
1859,1950,2019-07-17 13:24:13,,,,,,,,
1860,1951,2019-07-17 15:06:51,,,,,,,,
1861,1952,2019-07-17 16:30:13,,2019-07-17 16:25:00,,,,,,
1862,1953,2019-07-17 17:01:16,,,,,,,,
1863,1954,2019-07-17 18:17:05,2019-07-17 18:28:55,,,,,,,
1864,1955,2019-07-17 19:18:26,2019-07-17 19:19:56,,,,,,,
1865,1956,2019-07-17 19:56:16,2019-07-17 19:57:26,,,,,,,
1866,1957,2019-07-17 20:28:47,2019-07-17 20:29:55,,,,,,,
1867,1958,2019-07-17 21:31:02,2019-07-17 21:33:10,2019-07-17 21:35:47,,,,,,
1868,1959,2019-07-17 23:16:24,2019-07-17 23:18:13,,,,,,,
1869,1960,2019-07-18 03:10:00,,,,,,,,
1870,1961,2019-07-18 06:00:54,,,,,,,,
1871,1962,2019-07-18 06:55:47,,,,,,,,
1872,1963,2019-07-18 07:43:42,,,,,,,,
1873,1964,2019-07-18 09:03:03,,,,,,,,
1874,1965,2019-07-18 09:35:46,2019-07-18 09:51:59,,,,,,,
1875,1966,2019-07-18 11:12:42,,,,,,,,
1876,1967,2019-07-18 12:08:47,2019-07-18 12:11:37,,,,,,,
1877,1968,2019-07-18 12:54:33,,,,,,,,
1878,1969,2019-07-18 13:36:02,2019-07-18 13:39:06,,,,,,,
1879,1970,2019-07-18 13:57:28,,,,,,,,
1880,1971,2019-07-18 14:49:07,,,,,,,,
1881,1972,2019-07-18 15:46:13,2019-07-18 15:48:09,,,,,,,
1882,1973,2019-07-18 16:12:53,,,,,,,,
1883,1974,2019-07-18 16:34:05,2019-07-18 16:35:27,,,,,,,
1884,1975,2019-07-18 17:08:01,2019-07-18 16:57:02,,,,,,2019-07-18 17:36:23,
1885,1976,2019-07-18 18:33:26,2019-07-18 18:44:38,,,,,,2019-07-18 18:58:07,
1886,1980,2019-07-18 21:38:29,,,,,,,,
1887,1981,2019-07-18 23:12:04,,,,,,,,
1888,1982,2019-07-19 01:03:05,2019-07-19 01:04:25,,,,,,,
1889,1983,2019-07-19 02:26:30,,,,,,,,
1890,1984,2019-07-19 03:25:57,,,,,,,,
1891,1985,2019-07-19 03:59:54,,,,,,,,
1892,1986,2019-07-19 05:10:27,,,,,,,,
1893,1987,2019-07-19 06:34:23,,,,,,,,
1894,1988,2019-07-19 07:26:35,,,,,,,,
1895,1989,2019-07-19 08:11:53,,,,,,,,
1896,1990,2019-07-19 09:05:33,2019-07-19 09:14:17,,,,,,,
1897,1991,2019-07-19 09:53:21,,,,,,,,
1898,1992,2019-07-19 10:25:42,,,,,,,,
1899,1993,2019-07-19 12:17:17,,,,,,,,
1900,1994,2019-07-19 13:11:07,2019-07-19 13:14:20,,,,,,,
1901,1995,2019-07-19 14:20:21,2019-07-19 14:33:46,,,,,,,
1902,1996,2019-07-19 15:11:14,,,,,,,,
1903,1997,2019-07-19 16:29:06,,,,,,,,
1904,1998,2019-07-19 17:29:04,,,,,,,,
1905,1999,2019-07-19 18:20:12,,,,,,,,
1906,2000,2019-07-19 19:10:13,2019-07-19 19:11:04,,,,,,,
1907,2001,2019-07-19 20:42:55,,,,,,,,
1908,2002,2019-07-19 21:42:28,2019-07-19 21:43:41,,,,,,,
1909,2003,2019-07-19 22:56:07,,,,,,,,
1910,2004,2019-07-20 00:17:47,,,,,,,,
1911,2005,2019-07-20 01:07:26,,,,,,,,
1912,2006,2019-07-20 01:59:10,,,,,,,,
1913,2007,2019-07-20 03:38:01,2019-07-20 03:53:41,,,,,,,
1914,2008,2019-07-20 04:44:18,,,,,,,,
1915,2009,2019-07-20 05:31:40,,,,,,,,
1916,2011,2019-07-20 07:18:36,,,,,,,,
1917,2012,2019-07-20 08:16:23,,,,,,,,
1918,2013,2019-07-20 08:51:45,2019-07-20 08:52:52,,,,,,,
1919,2014,2019-07-20 09:26:44,2019-07-20 09:27:15,,,,,,,
1920,2015,2019-07-20 10:06:39,2019-07-20 10:09:16,,,,,,,
1921,2016,2019-07-20 10:37:06,,,,,,,,
1922,2017,2019-07-20 11:12:45,2019-07-20 11:13:35,,,,,,,
1923,2018,2019-07-20 12:12:31,2019-07-20 11:58:14,,,,,,,
1924,2019,2019-07-20 12:54:07,,,,,,,,
1925,2020,2019-07-20 13:59:12,2019-07-20 14:01:20,,,,,,,
1926,2021,2019-07-20 14:59:06,2019-07-20 15:01:24,,,,,,,
1927,2022,2019-07-20 15:36:39,,,,,,,,
1928,2023,,2019-07-20 16:16:11,,,,,,,
1929,2024,2019-07-20 16:51:23,,,,,,,,
1930,2025,2019-07-20 17:29:02,2019-07-20 17:29:51,,,,,,,
1931,2026,2019-07-20 18:06:45,,,,,,,,
1932,2027,2019-07-20 18:48:17,2019-07-20 18:38:34,,,,,,,
1933,2028,2019-07-20 19:37:00,2019-07-20 19:39:17,,,,,,,
1934,2029,2019-07-20 20:29:34,,,,,,,,
1935,2030,2019-07-20 21:02:47,,,,,,,,
1936,2032,2019-07-20 22:12:00,,,,,,,,
1937,2033,2019-07-20 23:20:27,2019-07-20 23:21:53,,,,,,,
1938,2034,2019-07-21 00:26:41,,,,,,,,
1939,2035,2019-07-21 01:49:41,2019-07-21 01:51:09,,,,,,,
1940,2036,2019-07-21 03:07:42,2019-07-21 03:19:17,,,,,,,
1941,2037,2019-07-21 03:41:33,,,,,,,,
1942,2038,2019-07-21 04:21:19,2019-07-21 04:23:16,,,,,,,
1943,2039,2019-07-21 04:47:07,,,,,,,,
1944,2040,2019-07-21 05:26:37,2019-07-21 05:27:55,,,,,,,
1945,2041,2019-07-21 06:03:16,2019-07-21 06:04:16,,,,,,,
1946,2042,2019-07-21 06:41:08,,,,,,,,
1947,2044,2019-07-21 07:57:49,,,,,,,,
1948,2045,2019-07-21 08:27:47,,,,,,,,
1949,2046,2019-07-21 10:22:17,,,,,,,,
1950,2047,2019-07-21 11:09:34,,,,,,,,
1951,2048,2019-07-21 11:48:03,2019-07-21 11:58:39,,,,,,,
1952,2049,2019-07-21 12:42:23,,,,,,,,
1953,2050,2019-07-21 13:17:47,2019-07-21 13:34:07,,,,,,,
1954,2051,2019-07-21 14:16:15,,,,,,,,
1955,2052,2019-07-21 15:11:16,,,,,,,,
1956,2053,2019-07-21 15:41:57,,,,,,,,
1957,2054,2019-07-21 16:21:47,2019-07-21 16:22:54,,,,,,,
1958,2055,2019-07-21 17:04:59,,,,,,,,
1959,2056,2019-07-21 17:44:03,2019-07-21 18:02:05,,,,,,,
1960,2057,2019-07-21 18:16:47,,,,,,,,
1961,2058,2019-07-21 18:52:02,2019-07-21 18:53:41,,,,,,,
1962,2059,2019-07-21 19:26:52,,,,,,,,
1963,2060,2019-07-21 20:27:48,,,,,,,,
1964,2061,2019-07-21 21:21:00,,,,,,,,
1965,2062,2019-07-21 22:35:55,,,,,,,,
1966,2063,2019-07-21 23:23:42,,,,,,,,
1967,2064,2019-07-22 00:16:42,,,,,,,,
1968,2065,2019-07-22 01:03:29,,,,,,,,
1969,2066,2019-07-22 01:57:20,,,,,,,,
1970,2067,2019-07-22 03:07:43,,,,,,,,
1971,2068,2019-07-22 05:16:43,2019-07-22 05:17:23,,,,,,,
1972,2069,2019-07-22 06:17:52,,,,,,,,
1973,2070,2019-07-22 06:55:02,2019-07-22 06:56:18,,,,,,,
1974,2071,2019-07-22 07:37:02,,,,,,,,
1975,2072,2019-07-22 08:11:02,2019-07-22 08:11:35,,,,,,,
1976,2073,2019-07-22 08:50:04,2019-07-22 08:50:37,,,,,,,
1977,2074,2019-07-22 09:21:13,,,,,,,,
1978,2075,2019-07-22 09:57:05,,,,,,,,
1979,2076,2019-07-22 10:35:49,,,,,,,,
1980,2077,2019-07-22 11:04:30,,,,,,,,
1981,2078,2019-07-22 11:44:00,,,,,,,,
1982,2079,2019-07-22 12:13:03,2019-07-22 12:14:26,,,,,,,
1983,2080,2019-07-22 12:55:56,2019-07-22 12:57:18,,,,,,,
1984,2081,2019-07-22 13:30:17,2019-07-22 13:31:37,,,,,,,
1985,2082,2019-07-22 14:01:27,2019-07-22 14:03:04,,,,,,,
1986,2083,2019-07-22 14:38:14,,,,,,,,
1987,2084,2019-07-22 15:20:48,,,,,,,,
1988,2085,2019-07-22 15:52:27,2019-07-22 15:55:42,,,,,,,
1989,2086,2019-07-22 16:37:01,,,,,,,,
1990,2087,2019-07-22 17:09:24,,,,,,,,
1991,2088,2019-07-22 18:08:53,,,,,,,,
1992,2089,2019-07-22 18:52:16,2019-07-22 18:53:49,,,,,,,
1993,2090,2019-07-22 19:26:00,,,,,,,,
1994,2091,2019-07-22 20:40:13,,,,,,,,
1995,2092,2019-07-22 21:15:28,,,,,,,,
1996,2093,2019-07-22 22:37:14,2019-07-22 22:39:51,,,,,,,
1997,2094,2019-07-23 00:21:17,,,,,,,,
1998,2095,2019-07-23 01:17:38,,,,,,,,
1999,2096,2019-07-23 01:54:20,,,,,,,,
2000,2097,2019-07-23 03:11:38,2019-07-23 03:14:31,,,,,,,
2001,2098,2019-07-23 04:33:04,,,,,,,,
2002,2099,2019-07-23 05:06:23,,,,,,,,
2003,2100,2019-07-23 05:39:53,,,,,,,,
2004,2101,2019-07-23 06:09:17,2019-07-23 06:10:18,,,,,,,
2005,2102,2019-07-23 07:25:23,,,,,2019-07-23 07:26:22,,,
2006,2104,2019-07-23 09:08:56,,2019-07-23 08:50:46,2019-07-23 08:44:49,,2019-07-23 08:44:02,,,
2007,2105,,,2019-07-23 10:14:46,2019-07-23 10:16:15,,2019-07-23 10:14:47,,,
2008,2106,2019-07-23 12:39:24,,2019-07-23 11:25:12,2019-07-23 11:12:30,,2019-07-23 11:12:06,2019-07-23 12:42:00,,
2009,2107,2019-07-23 12:19:36,,2019-07-23 11:58:58,2019-07-23 11:52:57,,2019-07-23 11:53:52,2019-07-23 12:08:44,,
2010,2108,2019-07-23 19:50:47,,2019-07-23 14:43:41,2019-07-23 14:40:29,,2019-07-23 14:38:11,2019-07-23 19:46:16,,
2011,2109,2019-07-23 16:36:15,,2019-07-23 15:42:20,2019-07-23 15:42:50,,2019-07-23 15:37:45,,,
2012,2110,2019-07-23 19:15:41,,2019-07-23 18:07:01,2019-07-23 18:09:32,,2019-07-23 18:02:33,2019-07-23 19:16:46,,
2013,2111,2019-07-23 21:40:13,,,,,2019-07-23 21:40:34,,,
2014,2112,2019-07-23 22:24:13,,,,,,,,
2015,2113,2019-07-23 23:05:23,,,,,,,,
2016,2114,2019-07-23 23:43:26,,,,,2019-07-23 23:44:52,,,
2017,2115,2019-07-24 00:14:47,,,,,2019-07-24 00:16:25,,,
2018,2116,2019-07-24 00:39:10,,,,,,,,
2019,2117,2019-07-24 01:15:45,,,,,,,,
2020,2118,2019-07-24 01:41:54,,,,,,,,
2021,2119,2019-07-24 02:29:28,,,,,,,,
2022,2120,2019-07-24 03:27:19,,,,,2019-07-24 03:28:47,,,
2023,2121,2019-07-24 03:52:14,,,,,,,,
2024,2122,2019-07-24 04:35:00,,,,,,,,
2025,2123,2019-07-24 05:34:39,,,,,,,,
2026,2124,2019-07-24 06:44:57,,,,,,,,
2027,2125,2019-07-24 07:39:31,,,,,,,,
2028,2126,2019-07-24 08:20:37,,,,,,,,
2029,2127,2019-07-24 08:50:38,,,,,2019-07-24 08:52:15,,,
2030,2128,2019-07-24 09:25:48,,,,,,,,
2031,2129,2019-07-24 10:23:19,,,,,,,,
2032,2130,2019-07-24 11:34:51,,,,,,,,
2033,2131,2019-07-24 12:15:41,,,,,,,,
2034,2132,2019-07-24 13:27:33,,,,,,,,
2035,2133,2019-07-24 13:48:19,,,,,2019-07-24 13:49:32,,,
2036,2134,2019-07-24 14:19:44,,,,,2019-07-24 14:21:38,,,
2037,2135,2019-07-24 14:52:38,,,,,2019-07-24 14:53:47,,,
2038,2136,2019-07-24 15:21:19,,,,,,,,
2039,2137,2019-07-24 16:33:10,2019-07-24 16:35:46,,,,,,,
2040,2138,2019-07-24 16:00:00,2019-07-24 16:02:11,,,,,,,
2041,2139,2019-07-24 17:14:19,,,,,2019-07-24 17:15:54,,,
2042,2140,2019-07-24 17:41:04,,,,,,,,
2043,2141,2019-07-24 19:29:25,,,,,,,,
2044,2142,2019-07-24 20:08:43,,,,,,,,
2045,2143,2019-07-24 20:42:54,,,,,,,,
2046,2144,2019-07-24 21:10:37,,,,,,,,
2047,2145,2019-07-24 22:18:20,,,,,,,,
2048,2146,2019-07-24 23:09:40,,,,,,,,
2049,2147,2019-07-24 23:55:16,,,,,,,,
2050,2148,2019-07-25 00:29:18,,,,,,,,
2051,2149,2019-07-25 01:08:28,,,,,,,,
2052,2150,2019-07-25 02:05:59,,,,,2019-07-25 03:12:12,,,
2053,2151,2019-07-25 03:09:30,,,,,,,,
2054,2152,2019-07-25 04:11:10,2019-07-25 04:12:13,,,,,,,
2055,2153,2019-07-25 05:10:53,2019-07-25 05:21:47,,,,,,,
2056,2154,2019-07-25 05:45:41,2019-07-25 05:46:40,,,,,,,
2057,2155,2019-07-25 06:24:45,,,,,,,,
2058,2156,2019-07-25 07:01:05,,,,,,,,
2059,2157,2019-07-25 07:29:47,,,,,,,,
2060,2158,2019-07-25 07:58:40,,,,,,,,
2061,2159,2019-07-25 08:42:00,,,,,,,,
2062,2160,2019-07-25 09:36:43,,,,,,,,
2063,2161,2019-07-25 10:51:14,,,,,,,,
2064,2162,2019-07-25 11:46:42,,,,,,,,
2065,2163,2019-07-25 12:54:15,,,,,,,,
2066,2164,2019-07-25 13:45:38,,,,,,,,
2067,2165,2019-07-25 14:46:42,2019-07-25 14:59:08,,,,,,,
2068,2166,2019-07-25 15:44:47,,,,,,,,
2069,2167,2019-07-25 16:43:00,,,,,,,,
2070,2168,2019-07-25 17:12:07,2019-07-25 17:13:29,,,,,,,
2071,2169,2019-07-25 17:53:59,,,,,,,,
2072,2170,2019-07-25 18:30:21,,,,,,,,
2073,2171,2019-07-25 19:05:38,2019-07-25 19:07:39,,,,,,,
2074,2172,2019-07-25 19:36:10,2019-07-25 19:37:30,,,,,,,
2075,2173,2019-07-25 20:06:01,,,,,,,,
2076,2174,2019-07-25 20:42:51,2019-07-25 20:44:11,,,,,,,
2077,2175,2019-07-25 21:17:21,2019-07-25 21:18:13,,,,,,,
2078,2176,2019-07-25 21:52:28,2019-07-25 21:53:45,,,,,,,
2079,2177,2019-07-25 22:19:28,2019-07-25 22:21:21,,,,,,,
2080,2178,2019-07-25 22:45:03,2019-07-25 22:57:35,,,,,,,
2081,2179,2019-07-25 23:24:49,2019-07-25 23:37:59,,,,,,,
2082,2180,2019-07-26 00:15:25,2019-07-26 00:16:21,,,,,,,
2083,2181,2019-07-26 01:03:50,,,,,,,,
2084,2182,2019-07-26 01:55:44,2019-07-26 01:56:49,,,,,,,
2085,2183,2019-07-26 02:41:03,,,,,,,,
2086,2184,2019-07-26 03:21:46,2019-07-26 03:44:48,,,,,,,
2087,2185,2019-07-26 04:16:55,2019-07-26 04:19:46,,,,,,,
2088,2186,2019-07-26 04:46:31,2019-07-26 04:47:28,,,,,,,
2089,2187,2019-07-26 05:27:36,2019-07-26 05:28:35,,,,,,,
2090,2188,2019-07-26 05:56:29,2019-07-26 05:57:22,,,,,,,
2091,2189,2019-07-26 06:27:08,2019-07-26 06:27:47,,,,,,,
2092,2190,2019-07-26 06:51:16,2019-07-26 06:51:59,,,,,,,
2093,2191,2019-07-26 07:25:19,,,,,,,,
2094,2192,2019-07-26 07:51:25,2019-07-26 07:55:51,,,,,,,
2095,2193,2019-07-26 08:32:15,,,,,,,,
2096,2194,2019-07-26 09:07:56,2019-07-26 09:09:36,,,,,,,
2097,2199,2019-07-26 14:11:35,,,,,2019-07-26 14:29:00,,,
2098,2200,2019-07-26 15:21:35,,,,,,,,
2099,2201,2019-07-26 15:59:30,,,,,,,,
2100,2202,2019-07-26 16:44:42,,,,,,,,
2101,2203,2019-07-26 17:09:48,,,,,,,,
2102,2204,2019-07-26 17:38:20,,,,,2019-07-26 17:40:48,,,
2103,2205,,2019-07-26 18:27:15,,,,,,,
2104,2206,2019-07-26 19:22:21,2019-07-26 19:23:45,,,,,,,
2105,2207,2019-07-26 20:11:36,2019-07-26 20:14:08,,,,,,,
2106,2208,2019-07-26 21:25:53,2019-07-26 21:27:55,,,,,,,
2107,2209,2019-07-26 22:17:22,2019-07-26 22:19:19,,,,,,,
2108,2210,2019-07-26 23:16:57,2019-07-26 23:20:25,,,,,,,
2109,2211,2019-07-26 23:51:46,,,,,,,,
2110,2212,2019-07-27 00:31:36,,,,,,,,
2111,2213,2019-07-27 01:13:35,,,,,,,,
2112,2220,2019-07-27 06:10:59,,,,,,,,
2113,2221,2019-07-27 07:00:34,,,,,,,,
2114,2222,2019-07-27 07:36:29,,,,,,,,
2115,2223,2019-07-27 08:25:45,,,,,,,,
2116,2224,2019-07-27 09:03:35,,,,,,,,
2117,2225,2019-07-27 09:40:14,,,,,,,,
2118,2226,2019-07-27 10:16:07,,,,,,,,
2119,2227,2019-07-27 10:59:20,,,,,,,,
2120,2228,2019-07-27 12:16:22,,,,,,,,
2121,2229,2019-07-27 14:32:35,,,,,,,,
2122,2230,2019-07-27 15:50:53,,,,,,,,
2123,2231,,2019-07-27 15:31:14,,,,,,,
2124,2232,2019-07-27 16:29:56,,,,,,,,
2125,2233,2019-07-27 17:31:12,,,,,,,,
2126,2234,2019-07-27 20:01:28,,,,,,,,
2127,2235,2019-07-27 20:47:58,2019-07-27 20:48:43,,,,,,,
2128,2237,2019-07-27 22:33:56,,,,,,,,
2129,2239,2019-07-27 23:40:38,,,,,,,,
2130,2240,2019-07-28 00:22:30,2019-07-28 00:24:23,,,,,,,
2131,2241,2019-07-28 00:59:08,,,,,,,,
2132,2242,2019-07-28 01:44:05,,,,,,,,
2133,2243,2019-07-28 02:27:50,,,,,,,,
2134,2244,2019-07-28 02:58:47,,,,,,,,
2135,2245,2019-07-28 03:35:36,,,,,,,,
2136,2246,2019-07-28 04:18:30,,,,,,,,
2137,2247,2019-07-28 05:10:37,,,,,,,,
2138,2248,2019-07-28 05:43:48,,,,,,,,
2139,2249,2019-07-28 06:39:13,,,,,,,,
2140,2250,2019-07-28 07:13:01,,,,,,,,
2141,2251,2019-07-28 08:15:49,,,,,,,,
2142,2252,2019-07-28 08:37:42,,,,,,,,
2143,2253,2019-07-28 09:14:21,,,,,,,,
2144,2254,2019-07-28 09:46:40,2019-07-28 09:50:25,,,,,,,
2145,2255,2019-07-28 10:14:09,,,,,,,,
2146,2256,2019-07-28 10:43:29,,,,,,,,
2147,2257,2019-07-28 11:24:14,2019-07-28 11:25:19,,,,,,,
2148,2258,2019-07-28 11:56:38,,,,,,,,
2149,2259,2019-07-28 12:31:26,,,,,,,,
2150,2260,2019-07-28 13:48:31,2019-07-28 14:11:32,,,,,,,
2151,2261,2019-07-28 14:53:40,2019-07-28 14:54:52,,,,,,,
2152,2262,2019-07-28 15:37:43,,,,,,,,
2153,2263,2019-07-28 15:59:02,,,,,,,,
2154,2264,2019-07-28 16:44:45,,,,,,,,
2155,2265,2019-07-28 17:21:03,,,,,,,,
2156,2266,2019-07-28 18:17:55,,,,,,,,
2157,2267,2019-07-28 18:46:15,,,,,,,,
2158,2268,2019-07-28 19:36:12,,,,,,,,
2159,2269,2019-07-28 20:32:56,,,,,,,,
2160,2270,2019-07-28 20:59:09,2019-07-28 21:00:28,,,,,,,
2161,2271,2019-07-28 21:33:49,,,,,,,,
2162,2272,2019-07-28 22:14:36,2019-07-28 22:15:32,,,,,,,
2163,2273,2019-07-28 22:45:34,,,,,,,,
2164,2274,2019-07-28 23:43:55,,,,,,,,
2165,2275,2019-07-29 00:30:31,,,,,,,,
2166,2276,2019-07-29 00:56:05,,,,,,,,
2167,2277,2019-07-29 03:27:55,,,,,,,,
2168,2279,2019-07-29 04:32:47,2019-07-29 04:53:10,,,,,,,
2169,2280,2019-07-29 05:36:59,2019-07-29 05:39:24,,,,,,,
2170,2281,2019-07-29 07:36:49,2019-07-29 07:37:43,,,,,,,
2171,2282,2019-07-29 08:23:28,2019-07-29 08:25:09,,,,,,,
2172,2283,2019-07-29 09:05:16,2019-07-29 09:08:17,,,,,,,
2173,2284,2019-07-29 09:35:31,2019-07-29 09:36:27,,,,,,,
2174,2285,2019-07-29 10:16:04,2019-07-29 10:17:46,,,,,,,
2175,2286,2019-07-29 13:10:46,,,,,,,,
2176,2287,2019-07-29 13:40:46,,,,,,,,
2177,2288,2019-07-29 14:57:09,2019-07-29 14:58:10,,,,,,,
2178,2289,2019-07-29 15:40:23,2019-07-29 15:55:57,,,,,,,
2179,2290,2019-07-29 16:59:49,2019-07-29 17:00:26,,,,,,,
2180,2291,2019-07-29 17:29:38,2019-07-29 17:30:24,,,,,,,
2181,2292,2019-07-29 17:56:31,2019-07-29 17:58:09,,,,,,,
2182,2293,2019-07-29 18:32:28,2019-07-29 18:34:02,,,,,,,
2183,2294,2019-07-29 19:07:03,2019-07-29 19:08:00,,,,,,,
2184,2295,2019-07-29 19:45:30,2019-07-29 19:47:55,,,,,,,
2185,2296,2019-07-29 20:37:21,2019-07-29 20:38:39,,,,,,,
2186,2297,2019-07-29 21:22:10,,,,,,,,
2187,2298,2019-07-29 22:18:48,2019-07-29 22:20:33,,,,,,,
2188,2299,2019-07-29 23:24:10,2019-07-29 23:26:31,,,,,,,
2189,2300,2019-07-30 02:13:56,2019-07-30 02:15:19,,,,,,,
2190,2301,2019-07-30 02:57:09,2019-07-30 02:58:24,,,,,,,
2191,2302,2019-07-30 03:26:37,,,,,,,,
2192,2303,2019-07-30 03:59:28,2019-07-30 04:00:54,,,,,,,
2193,2304,2019-07-30 04:48:04,,,,,,,,
2194,2305,2019-07-30 05:59:28,,,,,,,,
2195,2306,2019-07-30 06:15:15,2019-07-30 06:17:08,,,,,,,
2196,2307,2019-07-30 06:56:21,,,,,,,,
2197,2308,2019-07-30 07:24:41,2019-07-30 07:41:40,,,,,,,
2198,2309,2019-07-30 08:07:44,2019-07-30 08:09:22,,,,,,,
2199,2310,2019-07-30 08:40:48,2019-07-30 08:42:05,,,,,,,
2200,2311,2019-07-30 09:15:56,2019-07-30 09:21:05,,,,,,,
2201,2312,2019-07-30 09:56:46,2019-07-30 10:02:13,,,,,,,
2202,2313,2019-07-30 10:46:47,,,,,,,,
2203,2314,2019-07-30 11:45:44,,,,,,,,
2204,2315,2019-07-30 12:07:43,2019-07-30 12:42:03,,,,,,,
2205,2316,2019-07-30 13:50:27,2019-07-30 13:52:01,,,,,,,
2206,2317,2019-07-30 14:24:29,,,,,,,,
2207,2318,2019-07-30 15:22:01,2019-07-30 15:23:02,,,,,,,
2208,2319,2019-07-30 15:50:09,,,,,,,,
2209,2320,2019-07-30 16:29:54,,,,,,,,
2210,2321,2019-07-30 16:58:57,,,,,,,,
2211,2322,2019-07-30 18:13:26,,,,,,,,
2212,2323,2019-07-30 19:14:02,,,,,,,,
2213,2324,2019-07-30 20:10:29,2019-07-30 20:11:49,,,,,,,
2214,2325,2019-07-30 21:08:13,2019-07-30 21:11:55,,,,,,,
2215,2326,2019-07-30 21:45:43,2019-07-30 21:56:00,,,,,,,
2216,2327,2019-07-30 22:45:41,2019-07-30 22:59:43,,,,,,,
2217,2328,2019-07-30 23:28:05,2019-07-30 23:29:11,,,,,,,
2218,2329,2019-07-31 00:02:07,,,,,,,,
2219,2330,2019-07-31 00:25:42,2019-07-31 00:38:54,,,,,,,
2220,2331,2019-07-31 01:13:01,2019-07-31 01:23:55,,,,,,,
2221,2332,2019-07-31 01:42:39,2019-07-31 01:54:11,,,,,,,
2222,2333,2019-07-31 02:23:39,2019-07-31 02:35:50,,,,,,,
2223,2334,2019-07-31 03:27:21,2019-07-31 03:43:25,,,,,,,
2224,2335,2019-07-31 04:03:39,2019-07-31 04:17:52,,,,,,,
2225,2336,2019-07-31 05:11:17,2019-07-31 05:23:39,,,,,,,
2226,2337,2019-07-31 05:56:55,2019-07-31 05:58:37,,,,,,,
2227,2338,2019-07-31 06:29:16,,,,,,,,
2228,2339,2019-07-31 07:03:00,,,,,,,,
2229,2340,2019-07-31 07:40:42,,,,,,,,
2230,2341,2019-07-31 08:37:38,,,,,,,,
2231,2342,2019-07-31 09:10:18,,,,,,,,
2232,2343,2019-07-31 10:42:54,,,,,,,,
2233,2344,2019-07-31 11:39:15,2019-07-31 11:40:51,,,,,,,
2234,2345,2019-07-31 12:17:35,,,,,,,,
2235,2346,2019-07-31 13:16:27,2019-07-31 13:19:43,,,,,,,
2236,2347,2019-07-31 14:13:33,,,,,,,,
2237,2348,2019-07-31 14:56:40,2019-07-31 14:58:00,,,,,,,
2238,2349,2019-07-31 15:27:11,,,,,,,,
2239,2350,2019-07-31 15:58:40,,,,,,,,
2240,2351,2019-07-31 16:44:14,,,,,,,,
2241,2352,2019-07-31 17:14:56,2019-07-31 17:15:25,,,,,,,
2242,2353,2019-07-31 17:58:26,,,,,,,,
2243,2354,2019-07-31 19:03:00,,,,,,,,
2244,2355,2019-07-31 20:13:36,,,,,,,,
2245,2357,2019-07-31 21:10:02,,,,,,,,
2246,2358,2019-07-31 21:45:23,,,,,,,,
2247,2359,2019-07-31 23:36:04,,,,,,,,
2248,2361,2019-08-01 01:39:43,2019-08-01 01:43:12,,,,,,,
2249,2362,,2019-08-01 02:31:01,,,,,,,
2250,2363,2019-08-01 03:30:17,2019-08-01 03:32:33,,,,,,,
2251,2364,,2019-08-01 04:13:30,,,,,,,
2252,2365,2019-08-01 04:36:42,2019-08-01 04:37:18,,,,,,,
2253,2366,2019-08-01 06:07:13,2019-08-01 06:08:44,,,,,,,
2254,2371,2019-08-01 15:26:54,,,,,,,,
2255,2372,2019-08-01 16:49:51,,,,,,,,
2256,2374,2019-08-01 20:01:51,2019-08-01 20:02:38,,,,,,,
2257,2375,2019-08-01 20:58:13,,,,,,,,
