,key,Время замера,Температура
635,111,2019-05-07 06:14:17,1606.0
636,111,2019-05-07 06:22:18,1594.0
637,111,2019-05-07 06:27:05,1587.0
638,111,2019-05-07 06:33:57,1583.0
639,111,2019-05-07 06:38:17,1583.0
640,112,2019-05-07 06:56:56,1594.0
641,112,2019-05-07 07:04:50,1588.0
642,112,2019-05-07 07:10:03,1589.0
643,112,2019-05-07 07:13:49,1578.0
644,112,2019-05-07 07:16:25,1582.0
645,113,2019-05-07 08:19:04,1645.0
646,113,2019-05-07 08:32:40,1600.0
647,113,2019-05-07 08:35:38,1625.0
648,113,2019-05-07 08:55:55,1609.0
649,113,2019-05-07 09:04:40,1630.0
650,113,2019-05-07 09:08:04,1630.0
651,113,2019-05-07 09:08:33,1647.0
652,114,2019-05-07 09:49:47,1631.0
653,114,2019-05-07 10:05:35,1603.0
654,114,2019-05-07 10:33:00,1591.0
655,114,2019-05-07 10:38:12,1600.0
656,115,2019-05-07 11:01:24,1635.0
657,115,2019-05-07 11:04:08,1638.0
658,115,2019-05-07 11:21:25,1629.0
659,115,2019-05-07 11:30:44,1616.0
660,115,2019-05-07 11:39:48,1603.0
661,115,2019-05-07 12:06:35,1560.0
662,115,2019-05-07 12:28:15,1547.0
663,115,2019-05-07 12:37:09,1558.0
664,115,2019-05-07 12:39:22,1547.0
665,116,2019-05-07 13:34:41,1591.0
666,116,2019-05-07 13:48:34,1587.0
667,116,2019-05-07 13:55:30,1594.0
668,116,2019-05-07 14:02:33,1600.0
669,117,2019-05-07 15:26:23,1625.0
670,117,2019-05-07 15:52:25,1606.0
671,117,2019-05-07 15:56:19,1599.0
672,117,2019-05-07 16:03:50,1599.0
673,117,2019-05-07 16:04:19,1604.0
674,117,2019-05-07 16:13:34,1604.0
675,117,2019-05-07 16:13:38,1604.0
676,117,2019-05-07 16:14:08,1595.0
677,117,2019-05-07 16:18:57,1609.0
678,117,2019-05-07 16:19:27,1604.0
679,118,2019-05-07 16:13:55,1652.0
680,118,2019-05-07 16:29:23,1627.0
681,118,2019-05-07 16:39:28,1608.0
682,118,2019-05-07 16:44:24,1611.0
683,118,2019-05-07 16:48:00,1609.0
684,118,2019-05-07 16:53:01,1603.0
685,118,2019-05-07 18:36:57,1566.0
686,118,2019-05-07 18:50:55,1595.0
687,118,2019-05-07 18:53:53,1600.0
688,119,2019-05-07 17:23:50,1628.0
689,119,2019-05-07 17:39:42,1628.0
690,119,2019-05-07 17:40:45,1593.0
691,119,2019-05-07 17:47:35,1593.0
692,120,2019-05-07 19:14:40,1613.0
693,120,2019-05-07 19:40:10,1612.0
694,120,2019-05-07 19:45:18,1620.0
695,120,2019-05-07 19:49:48,1620.0
696,121,2019-05-07 20:20:09,1563.0
697,121,2019-05-07 20:30:26,1595.0
698,121,2019-05-07 20:32:30,1596.0
699,122,2019-05-07 20:50:20,1559.0
700,122,2019-05-07 21:03:50,1594.0
701,122,2019-05-07 21:07:08,1596.0
702,122,2019-05-07 21:12:25,1604.0
703,123,2019-05-07 21:37:50,1594.0
704,123,2019-05-07 21:44:36,1601.0
705,123,2019-05-07 21:52:30,1612.0
706,123,2019-05-07 22:00:33,1599.0
707,123,2019-05-07 22:01:13,1601.0
708,123,2019-05-07 22:03:59,1606.0
709,124,2019-05-07 22:12:15,1561.0
710,124,2019-05-07 22:19:13,1573.0
711,124,2019-05-07 22:30:19,1588.0
712,124,2019-05-07 22:41:55,1598.0
713,124,2019-05-07 22:43:03,1596.0
714,125,2019-05-07 22:58:17,1541.0
715,125,2019-05-07 23:05:48,1550.0
716,125,2019-05-07 23:13:16,1567.0
717,125,2019-05-07 23:22:07,1567.0
718,125,2019-05-07 23:22:42,1595.0
719,125,2019-05-07 23:28:12,1586.0
720,125,2019-05-07 23:31:11,1592.0
721,126,2019-05-07 23:42:22,1592.0
722,126,2019-05-07 23:42:55,1562.0
723,126,2019-05-07 23:43:41,1562.0
724,126,2019-05-07 23:48:30,1569.0
725,126,2019-05-07 23:53:47,1578.0
726,126,2019-05-07 23:59:09,1590.0
727,126,2019-05-08 00:03:38,1595.0
728,127,2019-05-08 00:17:10,1594.0
729,127,2019-05-08 00:27:45,1601.0
730,127,2019-05-08 00:31:22,1601.0
731,127,2019-05-08 00:33:57,1604.0
732,127,2019-05-08 00:35:02,1598.0
733,128,2019-05-08 00:51:16,1604.0
734,128,2019-05-08 01:01:59,1604.0
735,128,2019-05-08 01:02:42,1604.0
736,128,2019-05-08 01:03:30,1593.0
737,128,2019-05-08 01:08:26,1594.0
738,128,2019-05-08 01:15:26,1593.0
739,128,2019-05-08 01:16:00,1594.0
740,129,2019-05-08 04:37:00,1612.0
741,129,2019-05-08 04:45:47,1602.0
742,129,2019-05-08 04:57:59,1586.0
743,129,2019-05-08 05:04:21,1605.0
744,129,2019-05-08 05:05:01,1601.0
745,130,2019-05-08 05:16:09,1611.0
746,130,2019-05-08 05:27:44,1598.0
747,130,2019-05-08 05:34:57,1593.0
748,130,2019-05-08 05:46:19,1591.0
749,131,2019-05-08 06:17:06,1568.0
750,131,2019-05-08 06:28:38,1574.0
751,131,2019-05-08 06:41:02,1583.0
752,131,2019-05-08 06:52:12,1583.0
753,131,2019-05-08 06:52:54,1594.0
754,131,2019-05-08 06:57:11,1584.0
755,131,2019-05-08 06:57:57,1582.0
756,131,2019-05-08 07:02:14,1593.0
757,132,2019-05-08 08:22:39,1623.0
758,132,2019-05-08 08:30:29,1611.0
759,132,2019-05-08 08:37:39,1611.0
760,132,2019-05-08 08:38:13,1609.0
761,133,2019-05-08 09:09:22,1541.0
762,133,2019-05-08 09:19:11,1560.0
763,133,2019-05-08 09:31:59,1567.0
764,133,2019-05-08 09:39:36,1581.0
765,133,2019-05-08 09:43:00,1578.0
766,134,2019-05-08 09:54:24,1577.0
767,134,2019-05-08 10:04:26,1573.0
768,134,2019-05-08 10:18:02,1576.0
769,135,2019-05-08 10:32:16,1579.0
770,135,2019-05-08 10:40:19,1566.0
771,135,2019-05-08 10:52:29,1570.0
772,135,2019-05-08 11:03:54,1580.0
773,135,2019-05-08 11:09:02,1579.0
774,135,2019-05-08 11:09:28,1567.0
775,135,2019-05-08 11:11:27,1567.0
776,135,2019-05-08 11:14:41,1581.0
777,136,2019-05-08 11:27:20,1550.0
778,136,2019-05-08 11:41:23,1566.0
779,136,2019-05-08 11:46:55,1565.0
780,136,2019-05-08 11:52:38,1574.0
781,137,2019-05-08 12:30:33,1557.0
782,137,2019-05-08 12:42:29,1586.0
783,137,2019-05-08 12:48:08,1598.0
784,138,2019-05-08 13:00:19,1612.0
785,138,2019-05-08 13:09:53,1602.0
786,138,2019-05-08 13:23:26,1602.0
787,138,2019-05-08 13:24:05,1600.0
788,138,2019-05-08 13:37:39,1594.0
789,138,2019-05-08 13:40:38,1592.0
790,138,2019-05-08 13:41:15,1593.0
791,138,2019-05-08 13:41:56,1590.0
792,138,2019-05-08 13:44:50,1601.0
793,139,2019-05-08 14:01:57,1587.0
794,139,2019-05-08 14:11:57,1593.0
795,139,2019-05-08 14:25:41,1602.0
796,139,2019-05-08 14:45:37,1585.0
797,139,2019-05-08 14:46:09,1584.0
798,139,2019-05-08 14:48:56,1586.0
799,139,2019-05-08 14:53:33,1601.0
800,140,2019-05-08 14:59:47,1598.0
801,140,2019-05-08 15:17:01,1598.0
802,140,2019-05-08 15:24:52,1601.0
803,140,2019-05-08 15:28:59,1601.0
804,140,2019-05-08 15:29:49,1591.0
805,140,2019-05-08 15:32:44,1592.0
806,141,2019-05-08 15:43:06,1612.0
807,141,2019-05-08 15:44:10,1596.0
808,141,2019-05-08 15:58:46,1588.0
809,141,2019-05-08 16:08:11,1591.0
810,141,2019-05-08 16:10:20,1589.0
811,141,2019-05-08 16:11:11,1592.0
812,142,2019-05-08 16:35:41,1551.0
813,142,2019-05-08 16:45:01,1574.0
814,142,2019-05-08 16:52:55,1595.0
815,143,2019-05-08 17:05:46,1617.0
816,143,2019-05-08 17:17:32,1580.0
817,143,2019-05-08 17:18:52,1579.0
818,143,2019-05-08 17:23:45,1594.0
819,144,2019-05-08 17:52:46,1587.0
820,144,2019-05-08 18:03:12,1582.0
821,144,2019-05-08 18:14:41,1611.0
822,144,2019-05-08 18:22:03,1600.0
823,144,2019-05-08 18:25:34,1604.0
824,145,2019-05-08 18:36:19,1549.0
825,145,2019-05-08 18:45:47,1542.0
826,145,2019-05-08 18:56:22,1571.0
827,145,2019-05-08 19:05:45,1596.0
828,145,2019-05-08 19:08:44,1596.0
829,145,2019-05-08 19:09:15,1604.0
830,146,2019-05-08 19:17:48,1578.0
831,146,2019-05-08 19:38:37,1588.0
832,146,2019-05-08 19:52:10,1595.0
833,146,2019-05-08 20:01:06,1597.0
834,146,2019-05-08 20:03:19,1599.0
835,147,2019-05-08 20:39:10,1603.0
836,147,2019-05-08 20:39:50,1597.0
837,147,2019-05-08 20:56:45,1598.0
838,147,2019-05-08 21:02:03,1587.0
839,147,2019-05-08 21:08:03,1598.0
840,147,2019-05-08 21:12:11,1598.0
841,148,2019-05-08 22:04:31,1618.0
842,148,2019-05-08 22:25:51,1594.0
843,148,2019-05-08 22:36:42,1597.0
844,148,2019-05-08 22:46:57,1600.0
845,148,2019-05-08 22:52:21,1598.0
846,148,2019-05-08 22:56:22,1599.0
847,149,2019-05-08 23:33:17,1591.0
848,149,2019-05-08 23:45:15,1613.0
849,149,2019-05-08 23:54:33,1611.0
850,149,2019-05-08 23:58:06,1618.0
851,150,2019-05-09 00:39:47,1548.0
852,150,2019-05-09 00:56:04,1568.0
853,150,2019-05-09 01:12:17,1580.0
854,150,2019-05-09 01:18:10,1582.0
855,150,2019-05-09 01:18:45,1588.0
856,151,2019-05-09 02:04:33,1557.0
857,151,2019-05-09 02:08:56,1565.0
858,152,2019-05-09 01:30:29,1588.0
859,152,2019-05-09 01:38:29,1594.0
860,152,2019-05-09 01:43:55,1601.0
861,153,2019-05-09 02:19:37,1594.0
862,153,2019-05-09 02:27:12,1590.0
863,153,2019-05-09 02:33:20,1588.0
864,153,2019-05-09 02:39:07,1588.0
865,154,2019-05-09 03:17:35,1595.0
866,154,2019-05-09 03:30:23,1578.0
867,154,2019-05-09 03:41:05,1589.0
868,154,2019-05-09 03:41:43,1590.0
869,154,2019-05-09 03:46:18,1595.0
870,154,2019-05-09 03:46:46,1596.0
871,155,2019-05-09 03:59:41,1568.0
872,155,2019-05-09 04:10:26,1588.0
873,155,2019-05-09 04:13:48,1594.0
874,156,2019-05-09 04:29:13,1595.0
875,156,2019-05-09 04:39:12,1586.0
876,156,2019-05-09 04:49:22,1592.0
877,156,2019-05-09 04:54:53,1600.0
878,157,2019-05-09 05:39:20,1600.0
879,157,2019-05-09 05:59:13,1584.0
880,157,2019-05-09 06:08:41,1602.0
881,158,2019-05-09 06:38:19,1580.0
882,158,2019-05-09 06:46:38,1586.0
883,158,2019-05-09 06:52:15,1594.0
884,158,2019-05-09 06:59:27,1605.0
885,158,2019-05-09 07:02:21,1610.0
886,159,2019-05-09 07:21:39,1599.0
887,159,2019-05-09 07:28:53,1615.0
888,159,2019-05-09 07:38:46,1614.0
889,159,2019-05-09 07:42:03,1620.0
890,160,2019-05-09 08:06:57,1605.0
891,160,2019-05-09 08:20:54,1586.0
892,160,2019-05-09 08:35:50,1592.0
893,160,2019-05-09 08:45:09,1584.0
894,160,2019-05-09 08:54:31,1597.0
895,160,2019-05-09 08:58:14,1595.0
896,161,2019-05-09 09:06:28,1598.0
897,161,2019-05-09 09:15:36,1597.0
898,161,2019-05-09 09:26:57,1588.0
899,161,2019-05-09 09:32:10,1587.0
900,161,2019-05-09 09:35:43,1587.0
901,162,2019-05-09 09:45:31,1579.0
902,162,2019-05-09 10:08:25,1581.0
903,162,2019-05-09 10:16:01,1592.0
904,162,2019-05-09 10:21:51,1603.0
905,162,2019-05-09 10:26:24,1598.0
906,162,2019-05-09 10:26:57,1597.0
907,162,2019-05-09 10:29:02,1593.0
908,163,2019-05-09 10:38:52,1579.0
909,163,2019-05-09 10:50:17,1575.0
910,163,2019-05-09 11:06:24,1594.0
911,163,2019-05-09 11:13:54,1593.0
912,163,2019-05-09 11:18:24,1602.0
913,163,2019-05-09 11:23:05,1603.0
914,164,2019-05-09 11:36:52,1553.0
915,164,2019-05-09 11:52:56,1576.0
916,164,2019-05-09 12:00:09,1581.0
917,164,2019-05-09 12:07:03,1577.0
918,164,2019-05-09 12:15:19,1581.0
919,164,2019-05-09 12:17:01,1581.0
920,164,2019-05-09 12:17:37,1576.0
921,165,2019-05-09 12:33:56,1587.0
922,165,2019-05-09 12:42:24,1570.0
923,165,2019-05-09 12:48:47,1577.0
924,165,2019-05-09 13:00:11,1580.0
925,165,2019-05-09 13:05:46,1570.0
926,165,2019-05-09 13:11:40,1578.0
927,165,2019-05-09 13:14:34,1580.0
928,166,2019-05-09 13:45:21,1617.0
929,166,2019-05-09 13:58:07,1605.0
930,166,2019-05-09 14:05:28,1602.0
931,166,2019-05-09 14:14:13,1589.0
932,166,2019-05-09 14:22:44,1589.0
933,166,2019-05-09 14:22:49,1589.0
934,166,2019-05-09 14:23:17,1579.0
935,167,2019-05-09 14:59:08,1597.0
936,167,2019-05-09 15:09:51,1583.0
937,167,2019-05-09 15:21:33,1578.0
938,168,2019-05-09 16:00:19,1572.0
939,168,2019-05-09 16:04:06,1570.0
940,168,2019-05-09 16:04:48,1572.0
941,168,2019-05-09 16:06:40,1572.0
942,168,2019-05-09 16:07:33,1572.0
943,168,2019-05-09 16:09:27,1568.0
944,168,2019-05-09 16:10:14,1574.0
945,168,2019-05-09 16:14:35,1574.0
946,168,2019-05-09 16:15:13,1572.0
947,168,2019-05-09 16:17:24,1574.0
948,169,2019-05-09 16:34:45,1566.0
949,169,2019-05-09 16:40:45,1586.0
950,169,2019-05-09 16:44:10,1574.0
951,170,2019-05-09 16:57:37,1589.0
952,170,2019-05-09 17:10:59,1589.0
953,170,2019-05-09 17:25:27,1573.0
954,170,2019-05-09 17:36:09,1581.0
955,170,2019-05-09 17:37:39,1567.0
956,170,2019-05-09 17:38:08,1568.0
957,170,2019-05-09 17:41:44,1573.0
958,171,2019-05-09 17:55:15,1548.0
959,171,2019-05-09 18:09:21,1568.0
960,171,2019-05-09 18:32:15,1573.0
961,171,2019-05-09 18:38:00,1577.0
962,171,2019-05-09 18:38:52,1576.0
963,171,2019-05-09 18:41:06,1580.0
964,172,2019-05-09 18:58:55,1557.0
965,172,2019-05-09 19:11:06,1585.0
966,172,2019-05-09 19:11:50,1582.0
967,172,2019-05-09 19:14:43,1583.0
968,172,2019-05-09 19:15:23,1587.0
969,173,2019-05-09 19:32:42,1550.0
970,173,2019-05-09 19:43:25,1581.0
971,173,2019-05-09 19:45:38,1581.0
972,173,2019-05-09 19:46:33,1588.0
973,173,2019-05-09 19:50:14,1580.0
974,173,2019-05-09 19:54:50,1580.0
975,174,2019-05-09 20:19:55,1580.0
976,174,2019-05-09 20:19:59,1580.0
977,174,2019-05-09 20:20:38,1549.0
978,174,2019-05-09 20:30:55,1571.0
979,174,2019-05-09 20:31:35,1576.0
980,174,2019-05-09 20:34:25,1577.0
981,174,2019-05-09 20:35:01,1576.0
982,174,2019-05-09 20:37:01,1593.0
983,174,2019-05-09 20:38:03,1593.0
984,174,2019-05-09 20:38:07,1593.0
985,174,2019-05-09 20:38:50,1593.0
986,174,2019-05-09 20:41:04,1579.0
987,175,2019-05-09 20:51:33,1579.0
988,175,2019-05-09 20:51:41,1579.0
989,175,2019-05-09 20:52:12,1579.0
990,175,2019-05-09 21:03:28,1592.0
991,175,2019-05-09 21:10:09,1596.0
992,175,2019-05-09 21:13:16,1598.0
993,176,2019-05-09 21:29:11,1606.0
994,176,2019-05-09 21:33:32,1598.0
995,176,2019-05-09 21:43:56,1583.0
996,176,2019-05-09 21:50:34,1571.0
997,176,2019-05-09 21:52:59,1579.0
998,176,2019-05-09 21:54:54,1583.0
999,176,2019-05-09 21:55:36,1579.0
1000,176,2019-05-09 21:56:18,1577.0
1001,176,2019-05-09 21:57:07,1577.0
1002,176,2019-05-09 21:58:15,1577.0
1003,176,2019-05-09 21:59:10,1572.0
1004,177,2019-05-09 23:05:01,1579.0
1005,177,2019-05-09 23:05:40,1619.0
1006,177,2019-05-09 23:17:52,1608.0
1007,177,2019-05-09 23:34:22,1585.0
1008,177,2019-05-09 23:47:17,1602.0
1009,177,2019-05-09 23:52:30,1602.0
1010,178,2019-05-10 00:25:34,1619.0
1011,178,2019-05-10 00:32:13,1588.0
1012,178,2019-05-10 00:46:15,1595.0
1013,178,2019-05-10 00:53:26,1602.0
1014,179,2019-05-10 01:26:28,1602.0
1015,179,2019-05-10 01:26:55,1602.0
1016,179,2019-05-10 01:39:47,1594.0
1017,179,2019-05-10 01:48:02,1581.0
1018,179,2019-05-10 01:53:38,1599.0
1019,179,2019-05-10 01:54:49,1593.0
1020,180,2019-05-10 02:16:19,1578.0
1021,180,2019-05-10 02:36:12,1582.0
1022,180,2019-05-10 02:53:50,1595.0
1023,180,2019-05-10 03:03:55,1602.0
1024,180,2019-05-10 03:07:06,1605.0
1025,180,2019-05-10 03:07:43,1603.0
1026,180,2019-05-10 03:10:38,1599.0
1027,180,2019-05-10 03:11:16,1609.0
1028,181,2019-05-10 03:25:35,1570.0
1029,181,2019-05-10 03:33:27,1569.0
1030,181,2019-05-10 03:42:34,1602.0
1031,181,2019-05-10 03:43:17,1596.0
1032,181,2019-05-10 03:46:27,1600.0
1033,181,2019-05-10 03:47:12,1595.0
1034,181,2019-05-10 03:50:03,1605.0
1035,182,2019-05-10 04:08:47,1586.0
1036,182,2019-05-10 04:15:57,1583.0
1037,182,2019-05-10 04:22:08,1588.0
1038,183,2019-05-10 04:38:03,1581.0
1039,183,2019-05-10 04:46:42,1572.0
1040,183,2019-05-10 04:51:21,1581.0
1041,183,2019-05-10 04:57:02,1595.0
1042,184,2019-05-10 05:21:32,1548.0
1043,184,2019-05-10 05:28:39,1558.0
1044,184,2019-05-10 05:35:10,1576.0
1045,184,2019-05-10 05:41:14,1599.0
1046,185,2019-05-10 05:49:15,1577.0
1047,185,2019-05-10 05:57:05,1579.0
1048,185,2019-05-10 05:58:01,1576.0
1049,185,2019-05-10 06:04:26,1591.0
1050,186,2019-05-10 06:16:03,1591.0
1051,186,2019-05-10 06:19:47,1598.0
1052,186,2019-05-10 06:27:38,1601.0
1053,186,2019-05-10 06:34:04,1593.0
1054,186,2019-05-10 06:34:33,1596.0
1055,186,2019-05-10 06:37:27,1603.0
1056,187,2019-05-10 06:50:15,1574.0
1057,187,2019-05-10 06:57:44,1579.0
1058,187,2019-05-10 07:04:51,1586.0
1059,187,2019-05-10 07:08:12,1589.0
1060,187,2019-05-10 07:08:44,1591.0
1061,188,2019-05-10 07:34:28,1597.0
1062,188,2019-05-10 07:37:15,1597.0
1063,188,2019-05-10 07:46:16,1592.0
1064,189,2019-05-10 08:02:35,1588.0
1065,189,2019-05-10 08:22:45,1588.0
1066,189,2019-05-10 08:23:17,1597.0
1067,189,2019-05-10 08:31:14,1599.0
1068,189,2019-05-10 08:36:29,1607.0
1069,189,2019-05-10 08:43:42,1620.0
1070,189,2019-05-10 08:45:06,1616.0
1071,190,2019-05-10 09:26:08,1606.0
1072,190,2019-05-10 09:38:02,1593.0
1073,190,2019-05-10 09:43:54,1596.0
1074,190,2019-05-10 09:50:51,1587.0
1075,190,2019-05-10 09:56:30,1594.0
1076,191,2019-05-10 10:20:08,1569.0
1077,191,2019-05-10 10:34:05,1578.0
1078,191,2019-05-10 10:44:03,1618.0
1079,191,2019-05-10 10:46:25,1608.0
1080,191,2019-05-10 10:51:17,1619.0
1081,192,2019-05-10 11:00:31,1584.0
1082,192,2019-05-10 11:06:30,1592.0
1083,192,2019-05-10 11:16:19,1593.0
1084,192,2019-05-10 11:21:07,1591.0
1085,193,2019-05-10 11:48:54,1593.0
1086,193,2019-05-10 12:10:13,1582.0
1087,193,2019-05-10 12:19:47,1583.0
1088,193,2019-05-10 12:20:26,1584.0
1089,193,2019-05-10 12:26:42,1594.0
1090,193,2019-05-10 12:29:48,1594.0
1091,193,2019-05-10 12:30:21,1595.0
1092,194,2019-05-10 13:16:12,1644.0
1093,194,2019-05-10 13:24:22,1609.0
1094,194,2019-05-10 13:34:21,1599.0
1095,194,2019-05-10 13:44:45,1593.0
1096,194,2019-05-10 13:48:53,1609.0
1097,194,2019-05-10 13:49:26,1605.0
1098,194,2019-05-10 13:49:52,1606.0
1099,194,2019-05-10 13:51:08,1603.0
1100,195,2019-05-10 14:10:23,1583.0
1101,196,2019-05-10 15:09:50,1624.0
1102,196,2019-05-10 15:19:39,1607.0
1103,196,2019-05-10 15:25:34,1603.0
1104,196,2019-05-10 15:38:22,1593.0
1105,196,2019-05-10 15:44:04,1593.0
1106,196,2019-05-10 15:44:35,1599.0
1107,197,2019-05-10 16:31:15,1582.0
1108,197,2019-05-10 16:31:59,1573.0
1109,197,2019-05-10 16:36:49,1578.0
1110,197,2019-05-10 16:37:33,1577.0
1111,197,2019-05-10 16:40:40,1582.0
1112,198,2019-05-10 16:12:53,1612.0
1113,198,2019-05-10 16:43:17,1583.0
1114,198,2019-05-10 16:52:18,1595.0
1115,198,2019-05-10 16:57:20,1591.0
1116,198,2019-05-10 16:57:51,1592.0
1117,198,2019-05-10 17:03:27,1590.0
1118,198,2019-05-10 17:09:04,1592.0
1119,198,2019-05-10 17:09:33,1591.0
1120,198,2019-05-10 17:13:39,1591.0
1121,198,2019-05-10 17:14:03,1603.0
1122,198,2019-05-10 17:14:40,1599.0
1123,199,2019-05-10 17:09:02,1597.0
1124,199,2019-05-10 17:21:47,1579.0
1125,199,2019-05-10 17:31:25,1609.0
1126,199,2019-05-10 17:35:56,1600.0
1127,199,2019-05-10 17:43:19,1598.0
1128,200,2019-05-10 17:58:50,1603.0
1129,200,2019-05-10 18:10:16,1579.0
1130,200,2019-05-10 18:16:39,1586.0
1131,201,2019-05-10 18:33:43,1587.0
1132,201,2019-05-10 18:46:30,1586.0
1133,201,2019-05-10 19:16:41,1590.0
1134,201,2019-05-10 19:27:49,1583.0
1135,201,2019-05-10 19:33:30,1585.0
1136,202,2019-05-10 19:42:05,1605.0
1137,202,2019-05-10 19:42:47,1609.0
1138,202,2019-05-10 20:05:10,1577.0
1139,202,2019-05-10 20:17:19,1595.0
1140,202,2019-05-10 20:23:29,1584.0
1141,202,2019-05-10 20:33:18,1588.0
1142,203,2019-05-10 20:46:51,1586.0
1143,203,2019-05-10 20:47:26,1587.0
1144,203,2019-05-10 20:47:51,1582.0
1145,203,2019-05-10 20:58:24,1584.0
1146,203,2019-05-10 21:09:25,1595.0
1147,203,2019-05-10 21:13:35,1589.0
1148,204,2019-05-10 21:12:38,1603.0
1149,204,2019-05-10 21:26:00,1584.0
1150,204,2019-05-10 21:40:32,1587.0
1151,204,2019-05-10 21:44:42,1591.0
1152,205,2019-05-10 21:22:19,1567.0
1153,205,2019-05-10 21:32:31,1572.0
1154,205,2019-05-10 21:46:31,1588.0
1155,205,2019-05-10 21:56:11,1593.0
1156,205,2019-05-10 22:00:40,1591.0
1157,206,2019-05-10 22:15:18,1586.0
1158,206,2019-05-10 22:32:45,1584.0
1159,207,2019-05-10 22:48:19,1580.0
1160,207,2019-05-10 22:53:58,1581.0
1161,207,2019-05-10 22:56:24,1586.0
1162,207,2019-05-10 23:00:48,1586.0
1163,208,2019-05-10 23:18:13,1598.0
1164,208,2019-05-10 23:25:04,1586.0
1165,208,2019-05-10 23:29:47,1586.0
1166,208,2019-05-10 23:33:09,1596.0
1167,208,2019-05-10 23:33:44,1592.0
1168,209,2019-05-11 00:43:55,1667.0
1169,209,2019-05-11 00:44:43,1650.0
1170,209,2019-05-11 00:55:18,1656.0
1171,209,2019-05-11 01:03:35,1684.0
1172,210,2019-05-11 01:17:24,1631.0
1173,210,2019-05-11 01:27:04,1634.0
1174,210,2019-05-11 01:33:17,1660.0
1175,210,2019-05-11 01:34:43,1649.0
1176,210,2019-05-11 01:35:28,1646.0
1177,210,2019-05-11 01:37:39,1652.0
1178,211,2019-05-11 01:57:12,1622.0
1179,211,2019-05-11 02:07:07,1638.0
1180,211,2019-05-11 02:10:48,1642.0
1181,211,2019-05-11 02:13:15,1648.0
1182,212,2019-05-11 02:26:02,1634.0
1183,212,2019-05-11 02:34:16,1644.0
1184,212,2019-05-11 02:37:44,1651.0
1185,212,2019-05-11 02:38:51,1651.0
1186,212,2019-05-11 02:39:22,1644.0
1187,213,2019-05-11 03:35:13,1620.0
1188,213,2019-05-11 03:41:05,1604.0
1189,213,2019-05-11 03:51:22,1594.0
1190,213,2019-05-11 03:57:24,1598.0
1191,214,2019-05-11 04:38:30,1616.0
1192,214,2019-05-11 04:52:11,1619.0
1193,214,2019-05-11 04:52:42,1608.0
1194,214,2019-05-11 04:53:37,1606.0
1195,214,2019-05-11 05:00:47,1602.0
1196,214,2019-05-11 05:08:27,1592.0
1197,215,2019-05-11 05:26:18,1594.0
1198,215,2019-05-11 05:26:57,1604.0
1199,215,2019-05-11 05:40:22,1599.0
1200,215,2019-05-11 05:47:01,1613.0
1201,215,2019-05-11 05:55:13,1624.0
1202,216,2019-05-11 06:09:53,1578.0
1203,216,2019-05-11 06:19:11,1575.0
1204,216,2019-05-11 06:19:46,1578.0
1205,216,2019-05-11 06:25:41,1583.0
1206,216,2019-05-11 06:26:15,1586.0
1207,216,2019-05-11 06:28:59,1587.0
1208,217,2019-05-11 06:43:43,1591.0
1209,217,2019-05-11 06:48:34,1587.0
1210,217,2019-05-11 07:05:13,1577.0
1211,217,2019-05-11 07:14:33,1586.0
1212,217,2019-05-11 07:18:15,1589.0
1213,218,2019-05-11 07:37:34,1596.0
1214,218,2019-05-11 07:50:29,1599.0
1215,218,2019-05-11 08:03:48,1587.0
1216,218,2019-05-11 08:09:46,1594.0
1217,218,2019-05-11 08:12:57,1587.0
1218,218,2019-05-11 08:13:43,1590.0
1219,219,2019-05-11 08:27:53,1596.0
1220,219,2019-05-11 08:37:33,1590.0
1221,219,2019-05-11 08:44:13,1592.0
1222,219,2019-05-11 08:51:21,1594.0
1223,219,2019-05-11 08:58:28,1565.0
1224,219,2019-05-11 08:59:03,1590.0
1225,219,2019-05-11 08:59:39,1583.0
1226,219,2019-05-11 09:00:38,1580.0
1227,219,2019-05-11 09:03:32,1586.0
1228,219,2019-05-11 09:05:14,1588.0
1229,220,2019-05-11 09:40:31,1618.0
1230,220,2019-05-11 09:50:36,1606.0
1231,220,2019-05-11 09:57:09,1589.0
1232,220,2019-05-11 10:01:15,1583.0
1233,221,2019-05-11 10:23:59,1623.0
1234,221,2019-05-11 10:36:29,1601.0
1235,221,2019-05-11 10:46:29,1589.0
1236,221,2019-05-11 10:53:05,1587.0
1237,222,2019-05-11 12:06:21,1588.0
1238,222,2019-05-11 12:16:43,1581.0
1239,222,2019-05-11 12:28:41,1580.0
1240,222,2019-05-11 12:37:10,1588.0
1241,222,2019-05-11 12:41:44,1583.0
1242,223,2019-05-11 13:18:59,1571.0
1243,223,2019-05-11 13:37:33,1592.0
1244,223,2019-05-11 13:44:49,1610.0
1245,223,2019-05-11 13:58:21,1599.0
1246,223,2019-05-11 14:02:50,1612.0
1247,224,2019-05-11 14:09:41,1583.0
1248,224,2019-05-11 14:23:28,1582.0
1249,224,2019-05-11 14:30:14,1584.0
1250,224,2019-05-11 14:35:02,1592.0
1251,224,2019-05-11 14:45:05,1582.0
1252,224,2019-05-11 14:48:53,1584.0
1253,224,2019-05-11 14:52:53,1587.0
1254,225,2019-05-11 15:07:01,1633.0
1255,225,2019-05-11 15:07:40,1598.0
1256,225,2019-05-11 15:11:13,1590.0
1257,225,2019-05-11 15:24:22,1626.0
1258,225,2019-05-11 15:27:16,1617.0
